fold,classifier,splitter,window,overlap,train_subject_ratio,repeat,score,eval_score,score_balanced_arousal,score_balanced_valence,eval_score_balanced_arousal,eval_score_balanced_valence,score_precision,eval_score_precision,score_recall,eval_score_recall,type
8,0,0,10,0.25,0.25,0,0.3394495412844037,0.25366300366300365,0.5316094402317457,0.6654501216545012,0.5621503496503497,0.5027210884353741,0.5598550724637681,0.5796879530527086,0.6639118457300275,0.5800271157414014,raw
9,0,0,10,0.25,0.25,0,0.3577981651376147,0.26373626373626374,0.5182469447956174,0.7318940901618067,0.576602564102564,0.5134484563055991,0.5933464345873105,0.5915368731064132,0.6966352231838957,0.5748953427524855,raw
0,0,0,10,0.25,0.5,0,0.45308924485125857,0.32875457875457875,0.6362348178137651,0.7046103459858919,0.5989010989010989,0.5489330024813897,0.6870663870987634,0.588761876141381,0.7435779573219242,0.6482187167671039,raw
1,0,0,10,0.25,0.5,0,0.41189931350114417,0.3076923076923077,0.6251315734074354,0.6760859361665813,0.5902014652014652,0.5478577336641852,0.676284348864994,0.5847403454241562,0.7269609870416323,0.6461361219425735,raw
2,0,0,10,0.25,0.5,0,0.4645308924485126,0.31684981684981683,0.6670566658234252,0.6793494197980814,0.5805860805860806,0.5317452440033086,0.6600308895085014,0.5709924954599799,0.7853010602894512,0.6609210681791327,raw
3,0,0,10,0.25,0.5,0,0.47139588100686497,0.31959706959706957,0.660277601186692,0.7031400966183575,0.5874542124542125,0.5536145574855252,0.6988399835458659,0.5871164859071568,0.7352497305066474,0.641380125251093,raw
4,0,0,10,0.25,0.5,0,0.4610091743119266,0.31868131868131866,0.6439569892473118,0.6880976775956285,0.5874542124542125,0.5538626964433416,0.7083738414673666,0.5889213642888693,0.717639344262295,0.6261520737327189,raw
5,0,0,10,0.25,0.5,0,0.4233409610983982,0.3218864468864469,0.6479748782363497,0.6185526594617503,0.5860805860805861,0.5598345740281224,0.670163516670206,0.5907064760302776,0.7252563974907895,0.636373035566584,raw
6,0,0,10,0.25,0.5,0,0.4691075514874142,0.31776556776556775,0.6597837085757652,0.6802394575121848,0.5760073260073261,0.5810752688172043,0.689524813615483,0.5984784347398099,0.744309427090629,0.6467712395131751,raw
7,0,0,10,0.25,0.5,0,0.459954233409611,0.309981684981685,0.6745094283403568,0.6715751989945539,0.5782967032967034,0.5289660876757651,0.6782977155490052,0.5687937119192109,0.7621581670362159,0.6592224979321754,raw
8,0,0,10,0.25,0.5,0,0.4668192219679634,0.3173076923076923,0.6630434782608696,0.6816007653061225,0.5860805860805861,0.5493631100082713,0.7090877934540469,0.5848176392572944,0.7559893522626442,0.635132340777502,raw
9,0,0,10,0.25,0.5,0,0.4243119266055046,0.3159340659340659,0.6345866245392312,0.6629906345364622,0.5874542124542125,0.5308684863523573,0.6295072556636896,0.5724094233605344,0.7739467068878834,0.6690003544842255,raw
0,0,0,10,0.25,0.75,0,0.47103658536585363,0.4075091575091575,0.7153273809523809,0.6479897348160821,0.6025641025641025,0.6397230220759632,0.6720122128525734,0.6446038026156721,0.7432278300541774,0.7609351432880844,raw
1,0,0,10,0.25,0.75,0,0.4595419847328244,0.4075091575091575,0.6628670315821155,0.656132800780078,0.5778388278388279,0.6769505004799122,0.6856950999577913,0.6543617380313117,0.6972209878110716,0.7338935574229692,raw
2,0,0,10,0.25,0.75,0,0.44580152671755724,0.3974358974358974,0.6594573190277753,0.6712541235567551,0.5915750915750916,0.6487727958316194,0.6885775862068966,0.6494200244200243,0.719514882498308,0.7260288730876966,raw
3,0,0,10,0.25,0.75,0,0.4717557251908397,0.3956043956043956,0.6970725995316159,0.6223546332442984,0.5796703296703296,0.6578911284793638,0.66899852724595,0.6453310028854806,0.7191244239631336,0.7392264598146951,raw
4,0,0,10,0.25,0.75,0,0.48091603053435117,0.3901098901098901,0.7148482124463922,0.6106387545965318,0.5714285714285714,0.6508295625942685,0.666850099855683,0.6401975308641976,0.7195664705583154,0.7350786468433528,raw
5,0,0,10,0.25,0.75,0,0.5045731707317073,0.40476190476190477,0.684977870346264,0.6884090338069847,0.5934065934065934,0.6558343617167146,0.678340784898162,0.6478860093337305,0.7458666737321816,0.7585649644473174,raw
6,0,0,10,0.25,0.75,0,0.4763358778625954,0.39377289377289376,0.6682629107981222,0.648779555456105,0.5851648351648352,0.6451391745509392,0.6642094017094017,0.6446107984633405,0.7040149433184473,0.7241435035552682,raw
7,0,0,10,0.25,0.75,0,0.4534351145038168,0.3992673992673993,0.6730390224674814,0.629489053831159,0.5815018315018314,0.6459618812559988,0.6752251940931187,0.6445382968880389,0.6907624704234874,0.7143934496875672,raw
8,0,0,10,0.25,0.75,0,0.48244274809160304,0.3901098901098901,0.6947911598487967,0.6690677966101695,0.5677655677655677,0.6542575071986836,0.7065519555214723,0.6433715622453717,0.7097262247838616,0.7153630683042448,raw
9,0,0,10,0.25,0.75,0,0.47938931297709925,0.413003663003663,0.7229097779877185,0.6494922815597409,0.6034798534798534,0.6603592485945426,0.6994176013805005,0.6576053783410989,0.7405082272837805,0.7365330747683689,raw
0,0,0,20,0.25,0.25,0,0.3177570093457944,0.2694235588972431,0.4853046594982079,0.6781362007168459,0.5971291866028707,0.518796992481203,0.5796296296296296,0.6071270156247395,0.6297491039426524,0.5456254272043746,raw
1,0,0,20,0.25,0.25,0,0.32710280373831774,0.2606516290726817,0.5235210263720599,0.632125263898663,0.5810406698564593,0.5100966702470462,0.5962009803921569,0.5932601102484729,0.6237872198059551,0.5412313250659115,raw
2,0,0,20,0.25,0.25,0,0.3867924528301887,0.2675438596491228,0.591304347826087,0.6768115942028986,0.5769138755980862,0.5112781954887218,0.5792682926829269,0.5870959006127077,0.6847826086956522,0.6021018455228981,raw
3,0,0,20,0.25,0.25,0,0.3113207547169811,0.2669172932330827,0.4892588614393125,0.7007575757575757,0.588755980861244,0.5024704618689582,0.5477247502774695,0.5895555510722861,0.6907894736842105,0.5761888487452397,raw
4,0,0,20,0.25,0.25,0,0.33962264150943394,0.2681704260651629,0.5072124053371799,0.7054597701149425,0.5863636363636364,0.5157894736842106,0.649671052631579,0.5982133797744811,0.5967514124293786,0.5489576213260423,raw
5,0,0,20,0.25,0.25,0,0.35514018691588783,0.2694235588972431,0.5199505649717514,0.6703742937853108,0.5806818181818182,0.5102040816326531,0.5999086201644837,0.5912476324637486,0.6449505649717514,0.5633483058295088,raw
6,0,0,20,0.25,0.25,0,0.40186915887850466,0.2725563909774436,0.5166316526610644,0.7710526315789473,0.586244019138756,0.4975295381310419,0.6658432147562583,0.5836618392847807,0.6803571428571429,0.5732472414803242,raw
7,0,0,20,0.25,0.25,0,0.33962264150943394,0.27380952380952384,0.5884135472370766,0.6435954226651901,0.5905502392344497,0.5104189044038668,0.5754658385093168,0.5953414209634611,0.6750528541226215,0.5778488428864369,raw
8,0,0,20,0.25,0.25,0,0.41509433962264153,0.2807017543859649,0.5494647471391658,0.7228571428571429,0.5977272727272727,0.5155746509129968,0.6856321839080459,0.6041868976413305,0.6236507936507937,0.5448808710086905,raw
9,0,0,20,0.25,0.25,0,0.29245283018867924,0.2775689223057644,0.5705128205128205,0.5799059929494712,0.6022129186602871,0.4910848549946294,0.4807692307692307,0.5875961412708397,0.7011434511434511,0.6138804804218339,raw
0,0,0,20,0.25,0.5,0,0.4131455399061033,0.3167293233082707,0.655719759168035,0.6324854266030736,0.5770676691729323,0.5450933786078098,0.6891452233067139,0.5796578545094866,0.681038181038181,0.6235144312393888,raw
1,0,0,20,0.25,0.5,0,0.4460093896713615,0.3355263157894737,0.6662660256410257,0.6435777337416682,0.599624060150376,0.5725636672325977,0.6906188883982083,0.6036261131398553,0.7278268179907524,0.6456463739995149,raw
2,0,0,20,0.25,0.5,0,0.4647887323943662,0.31860902255639095,0.6759589652096343,0.6888053097345133,0.5808270676691729,0.5533106960950764,0.6964743589743589,0.5838364759567782,0.753974801259937,0.644100169779287,raw
3,0,0,20,0.25,0.5,0,0.431924882629108,0.32048872180451127,0.6122566371681416,0.6543062200956937,0.5883458646616542,0.5707640067911715,0.639246947082768,0.5951671087533157,0.7488355845365626,0.6650497210768858,raw
4,0,0,20,0.25,0.5,0,0.4858490566037736,0.32706766917293234,0.6902734199910354,0.6636363636363636,0.6024436090225564,0.5575551782682513,0.6692597445135933,0.5944871095330004,0.8049407114624506,0.6530439000727626,raw
5,0,0,20,0.25,0.5,0,0.4225352112676056,0.3392857142857143,0.6066992014196984,0.6954986760812003,0.5845864661654135,0.5918845500848896,0.6536175056918796,0.6069023284147828,0.7351778656126482,0.651922144069852,raw
6,0,0,20,0.25,0.5,0,0.431924882629108,0.325187969924812,0.6218278615794144,0.6624448367166813,0.5789473684210527,0.572258064516129,0.6425347222222222,0.5946565407772304,0.7519762845849802,0.6356415231627456,raw
7,0,0,20,0.25,0.5,0,0.4413145539906103,0.32142857142857145,0.6505074786324787,0.6658653846153846,0.5742481203007519,0.5720203735144312,0.6918706293706294,0.5939762285050509,0.6965811965811965,0.621907591559544,raw
8,0,0,20,0.25,0.5,0,0.43661971830985913,0.3308270676691729,0.6697441902359935,0.664313399778516,0.5968045112781954,0.5643123938879456,0.731404958677686,0.5982831988261188,0.7053945863515059,0.6386732961435848,raw
9,0,0,20,0.25,0.5,0,0.4669811320754717,0.3242481203007519,0.6949275362318841,0.6773504273504274,0.5789473684210527,0.560339558573854,0.6900154021295118,0.5867662537446361,0.7551282051282051,0.6430087315061848,raw
0,0,0,20,0.25,0.75,0,0.425,0.42857142857142855,0.668464665415885,0.6380392156862744,0.5902255639097744,0.6809738249366732,0.6357371794871796,0.6582185959544451,0.7557315233785822,0.7628261831048209,raw
1,0,0,20,0.25,0.75,0,0.49843260188087773,0.38721804511278196,0.7480877616747181,0.6706171383647799,0.5808270676691729,0.6511398817900366,0.7245618993781797,0.6458091018185175,0.7495923913043478,0.7191508182220256,raw
2,0,0,20,0.25,0.75,0,0.49843260188087773,0.39097744360902253,0.7071882031501124,0.6773682521857705,0.5864661654135338,0.6490289895862651,0.7457564822240044,0.6495974391308565,0.7068245961688584,0.7061034940291906,raw
3,0,0,20,0.25,0.75,0,0.43573667711598746,0.39473684210526316,0.6606707556813713,0.6317357001972387,0.5563909774436091,0.6815367295243456,0.6531751336898396,0.6512529180040851,0.6833406384688436,0.725453339230429,raw
4,0,0,20,0.25,0.75,0,0.4200626959247649,0.39285714285714285,0.651519936833794,0.6414240755310778,0.5695488721804511,0.6493104418801013,0.6522222222222223,0.638582378520459,0.6607210626185959,0.7268907563025211,raw
5,0,0,20,0.25,0.75,0,0.496875,0.40789473684210525,0.7269794721407625,0.6688937654296798,0.6052631578947368,0.6535322262876442,0.7009578544061303,0.655814696485623,0.7427649273803121,0.7360681114551084,raw
6,0,0,20,0.25,0.75,0,0.445141065830721,0.38533834586466165,0.7063707974662985,0.6277976190476191,0.5582706766917294,0.6621165212496483,0.719047619047619,0.6408771898008778,0.6847568389057751,0.7178239716939407,raw
7,0,0,20,0.25,0.75,0,0.47648902821316613,0.40037593984962405,0.6727229825389335,0.6683982683982684,0.5827067669172932,0.6697157331832254,0.6432830636524156,0.650358158823731,0.7546410644570154,0.7508845643520565,raw
8,0,0,20,0.25,0.75,0,0.4263322884012539,0.4116541353383459,0.7210784701876634,0.5571980447808262,0.5789473684210527,0.6799887419082465,0.6580999754360108,0.6540185676392573,0.6940889072391963,0.7427023440955329,raw
9,0,0,20,0.25,0.75,0,0.4952978056426332,0.3966165413533835,0.7058036065831955,0.6746742992499013,0.5864661654135338,0.6585983675766958,0.6954410616705698,0.6520253002811143,0.7414245216158752,0.7305395842547545,raw
0,0,0,30,0.25,0.25,0,0.38235294117647056,0.26884920634920634,0.587719298245614,0.6318879855465221,0.5848484848484848,0.5056122448979592,0.5733173076923077,0.5913130669542026,0.7358674463937622,0.546710729746444,raw
1,0,0,30,0.25,0.25,0,0.3283582089552239,0.2698412698412698,0.51,0.5776785714285715,0.5867424242424242,0.5319727891156463,0.6515151515151515,0.6193949343339586,0.42142857142857143,0.47526283240568956,raw
2,0,0,30,0.25,0.25,0,0.40298507462686567,0.2648809523809524,0.5855614973262032,0.7246376811594203,0.5854166666666667,0.5153061224489796,0.5671768707482994,0.5955178995494596,0.7424242424242424,0.5763180272108843,raw
3,0,0,30,0.25,0.25,0,0.26865671641791045,0.2628968253968254,0.5476190476190476,0.554367201426025,0.5905303030303031,0.5005102040816326,0.6011904761904763,0.5913775034932465,0.5392156862745098,0.5130643166357453,raw
4,0,0,30,0.25,0.25,0,0.31343283582089554,0.2619047619047619,0.49542124542124544,0.7083333333333333,0.5941287878787879,0.5134353741496599,0.5289757412398922,0.5952686258603093,0.7261904761904762,0.5920879715522572,raw
5,0,0,30,0.25,0.25,0,0.3382352941176471,0.2777777777777778,0.47192982456140353,0.6270531400966184,0.6003787878787878,0.5052721088435375,0.5107407407407407,0.5952770700183622,0.6378718535469108,0.5871985157699443,raw
6,0,0,30,0.25,0.25,0,0.34328358208955223,0.2648809523809524,0.5913978494623655,0.5834845735027223,0.5803977272727272,0.5270408163265307,0.5769230769230769,0.6033547661988029,0.5747126436781609,0.5480635435992579,raw
7,0,0,30,0.25,0.25,0,0.40298507462686567,0.26785714285714285,0.5646167557932265,0.68125,0.5978219696969698,0.5061224489795918,0.6377777777777778,0.5927192211259809,0.6488970588235294,0.5719503710575139,raw
8,0,0,30,0.25,0.25,0,0.3880597014925373,0.2867063492063492,0.4900900900900901,0.6946529080675422,0.6107007575757576,0.5105442176870748,0.5593073593073593,0.606362885137528,0.6221413721413721,0.5511556895485467,raw
9,0,0,30,0.25,0.25,0,0.3283582089552239,0.2569444444444444,0.534375,0.6885026737967914,0.593939393939394,0.5231292517006803,0.6563157894736842,0.610064935064935,0.5794117647058823,0.5146876932591219,raw
0,0,0,30,0.25,0.5,0,0.43703703703703706,0.3288690476190476,0.7029049295774648,0.621978021978022,0.5863095238095238,0.5585483870967742,0.6441011661366046,0.5881491929581775,0.7668472372697726,0.6518817204301075,raw
1,0,0,30,0.25,0.5,0,0.37777777777777777,0.34375,0.6084284460052678,0.6799276672694394,0.5818452380952381,0.612741935483871,0.6712946893439777,0.6223637385278142,0.6959191384847913,0.6537538402457757,raw
2,0,0,30,0.25,0.5,0,0.4626865671641791,0.3288690476190476,0.6627647714604237,0.6727982162764772,0.6011904761904762,0.577258064516129,0.6487894144144144,0.601029601029601,0.7971014492753623,0.6870199692780339,raw
3,0,0,30,0.25,0.5,0,0.5223880597014925,0.31994047619047616,0.7122768403032527,0.7292836290141478,0.6011904761904762,0.5444086021505377,0.7752574002574002,0.5901656314699792,0.7683829318217603,0.6225038402457757,raw
4,0,0,30,0.25,0.5,0,0.4701492537313433,0.34375,0.6561355311355311,0.6752252252252252,0.6026785714285714,0.5826881720430108,0.7023809523809523,0.6149180728784543,0.7444559944559945,0.6187596006144394,raw
5,0,0,30,0.25,0.5,0,0.45185185185185184,0.33035714285714285,0.6658252853380158,0.6764250994255413,0.5907738095238095,0.561236559139785,0.6118302999230967,0.589300652238177,0.8332542694497154,0.6739151305683564,raw
6,0,0,30,0.25,0.5,0,0.45185185185185184,0.30654761904761907,0.6524363476733976,0.7033804684047724,0.5922619047619048,0.5381720430107526,0.6322843822843822,0.5774793137754484,0.7608329321136253,0.6762672811059908,raw
7,0,0,30,0.25,0.5,0,0.5,0.30952380952380953,0.7054085155350978,0.6814507073882776,0.5803571428571429,0.5603763440860214,0.7322134387351779,0.5914367753986756,0.7527310560083231,0.6095430107526882,raw
8,0,0,30,0.25,0.5,0,0.417910447761194,0.33630952380952384,0.6453394706559263,0.6199627300256231,0.6011904761904763,0.5792473118279571,0.7115732368896925,0.6127639468196038,0.6630723550554773,0.6231758832565284,raw
9,0,0,30,0.25,0.5,0,0.3582089552238806,0.32589285714285715,0.5875719217491369,0.6622889305816135,0.5788690476190477,0.5800000000000001,0.7151738672286618,0.603517128560431,0.6138468663167644,0.6116071428571428,raw
0,0,0,30,0.25,0.75,0,0.44554455445544555,0.3958333333333333,0.6831372549019608,0.6263622974963181,0.5833333333333333,0.6570855614973262,0.6589267285861713,0.6462459355601538,0.6859943977591036,0.7536764705882353,raw
1,0,0,30,0.25,0.75,0,0.4801980198019802,0.3869047619047619,0.6821933962264151,0.6486831761006289,0.6011904761904762,0.643048128342246,0.6584161610946173,0.6475115892591621,0.7735849056603774,0.7436974789915967,raw
2,0,0,30,0.25,0.75,0,0.5396039603960396,0.3898809523809524,0.7425137903861307,0.6942028985507247,0.5654761904761905,0.6720142602495544,0.7402836134453782,0.6464130434782609,0.7682769726247987,0.7401960784313726,raw
3,0,0,30,0.25,0.75,0,0.43781094527363185,0.4017857142857143,0.7283452807646356,0.5904595404595405,0.5744047619047619,0.6550802139037433,0.6394036388140162,0.6386441507586882,0.6974460724460725,0.7573529411764706,raw
4,0,0,30,0.25,0.75,0,0.472636815920398,0.40476190476190477,0.668762677484787,0.6246246246246246,0.6130952380952381,0.6559714795008913,0.6979918678947805,0.6601397315683031,0.6744330537433986,0.7398459383753502,raw
5,0,0,30,0.25,0.75,0,0.4207920792079208,0.43154761904761907,0.6716403162055335,0.6179675994108984,0.5952380952380952,0.6827094474153298,0.6337940134731579,0.6580397395224578,0.733552014995314,0.7711834733893558,raw
6,0,0,30,0.25,0.75,0,0.4504950495049505,0.4017857142857143,0.6961309523809524,0.6765808424583211,0.5892857142857143,0.6887254901960784,0.7120213433772755,0.6680015533226542,0.7280881389252949,0.7244397759103642,raw
7,0,0,30,0.25,0.75,0,0.43564356435643564,0.38392857142857145,0.6454099165439371,0.6529283086407478,0.6160714285714286,0.6299019607843137,0.6685251263752602,0.6493584469301075,0.7114622840286557,0.7429971988795518,raw
8,0,0,30,0.25,0.75,0,0.43781094527363185,0.3630952380952381,0.671875,0.6738631830873554,0.5595238095238095,0.6443850267379679,0.6965346534653465,0.6324180114523685,0.6865443425076452,0.7263655462184874,raw
9,0,0,30,0.25,0.75,0,0.43781094527363185,0.3869047619047619,0.6998207885304659,0.6121287128712871,0.5922619047619048,0.6468360071301248,0.662037037037037,0.646043483059265,0.6861111111111111,0.7377450980392157,raw
0,0,0,60,0.25,0.25,0,0.4117647058823529,0.25793650793650796,0.7013888888888888,0.588235294117647,0.5852272727272727,0.517687074829932,0.6681818181818182,0.606573547979798,0.5947712418300654,0.46958101422387133,raw
1,0,0,60,0.25,0.25,0,0.47058823529411764,0.27380952380952384,0.5543859649122806,0.696969696969697,0.5666666666666667,0.5207482993197279,0.582010582010582,0.5948790896159317,0.7543859649122806,0.5255102040816326,raw
2,0,0,60,0.25,0.25,0,0.38235294117647056,0.2857142857142857,0.5588235294117647,0.5642857142857143,0.5952651515151515,0.5564625850340136,0.5178571428571428,0.6327803160811925,0.6554621848739496,0.5609539270253556,raw
3,0,0,60,0.25,0.25,0,0.2727272727272727,0.2638888888888889,0.6615384615384616,0.5557692307692308,0.6070075757575758,0.5027210884353741,0.4807692307692308,0.5927736262320428,0.6923076923076923,0.5808596165739023,raw
4,0,0,60,0.25,0.25,0,0.24242424242424243,0.2261904761904762,0.567391304347826,0.4742647058823529,0.5418560606060606,0.507482993197279,0.5846153846153846,0.5839629365645047,0.27989130434782605,0.3722557204700062,raw
5,0,0,60,0.25,0.25,0,0.4117647058823529,0.24801587301587302,0.6666666666666667,0.6614035087719299,0.6068181818181818,0.4959183673469388,0.6594202898550725,0.5893640350877193,0.6833333333333333,0.5313079777365491,raw
6,0,0,60,0.25,0.25,0,0.3235294117647059,0.25992063492063494,0.5173611111111112,0.4928571428571428,0.5659090909090909,0.4959183673469388,0.44074074074074077,0.5724615384615384,0.5491071428571428,0.5564703153988868,raw
7,0,0,60,0.25,0.25,0,0.29411764705882354,0.27976190476190477,0.4214285714285714,0.6470588235294117,0.6089015151515151,0.5295918367346939,0.6581196581196581,0.632016632016632,0.5558823529411765,0.47093382807668527,raw
8,0,0,60,0.25,0.25,0,0.45454545454545453,0.27380952380952384,0.6166666666666667,0.7222222222222222,0.5820075757575758,0.5258503401360544,0.5458333333333334,0.603671928620453,0.8055555555555556,0.543869820655535,raw
9,0,0,60,0.25,0.25,0,0.21212121212121213,0.26587301587301587,0.41666666666666663,0.5238970588235294,0.6210227272727273,0.5156462585034014,0.5225563909774436,0.6244060346875743,0.36764705882352944,0.45899041434755716,raw
0,0,0,60,0.25,0.5,0,0.38235294117647056,0.30654761904761907,0.6648983200707339,0.5277777777777778,0.5803571428571429,0.5470967741935484,0.5985564957690392,0.5765892002734108,0.7467948717948718,0.6876920122887865,raw
1,0,0,60,0.25,0.5,0,0.3582089552238806,0.37797619047619047,0.6283783783783784,0.6148148148148148,0.6130952380952381,0.6079569892473118,0.6785225718194254,0.6352952602952604,0.6783783783783783,0.6493855606758833,raw
2,0,0,60,0.25,0.5,0,0.43283582089552236,0.3244047619047619,0.6410714285714285,0.6616071428571428,0.5654761904761905,0.5889247311827956,0.6448979591836734,0.5944436131477879,0.7714285714285714,0.681067588325653,raw
3,0,0,60,0.25,0.5,0,0.4925373134328358,0.35714285714285715,0.6898148148148149,0.6342592592592593,0.6309523809523809,0.5874193548387097,0.7238372093023255,0.6264292816306238,0.75,0.6476574500768049,raw
4,0,0,60,0.25,0.5,0,0.40298507462686567,0.34523809523809523,0.6357142857142857,0.5998217468805704,0.5982142857142857,0.593763440860215,0.596562184024267,0.6044235369893265,0.7796536796536797,0.7204301075268817,raw
5,0,0,60,0.25,0.5,0,0.45588235294117646,0.31845238095238093,0.745021645021645,0.5995670995670996,0.6011904761904762,0.5661290322580645,0.6454451345755694,0.5967374213836478,0.8142857142857143,0.6738671274961597,raw
6,0,0,60,0.25,0.5,0,0.47761194029850745,0.3273809523809524,0.7110805860805861,0.6990990990990991,0.5982142857142857,0.5594623655913978,0.7294050343249427,0.5947837328911498,0.8042273042273043,0.644105222734255,raw
7,0,0,60,0.25,0.5,0,0.29850746268656714,0.3630952380952381,0.5071301247771836,0.6087344028520498,0.6101190476190477,0.6062365591397849,0.5488095238095239,0.6226950354609928,0.6764705882352942,0.684331797235023,raw
8,0,0,60,0.25,0.5,0,0.5373134328358209,0.3392857142857143,0.7231182795698925,0.7085585585585585,0.5982142857142857,0.5890322580645162,0.7196428571428571,0.6031682515770643,0.8085585585585586,0.7123655913978495,raw
9,0,0,60,0.25,0.5,0,0.3582089552238806,0.3333333333333333,0.4857142857142857,0.6117117117117117,0.5684523809523809,0.6235483870967742,0.6258741258741258,0.6218932916551745,0.6640926640926641,0.6370007680491552,raw
0,0,0,60,0.25,0.75,0,0.45544554455445546,0.38095238095238093,0.667401764234162,0.624607535321821,0.5833333333333334,0.6381461675579323,0.6615359152598477,0.639093137254902,0.6799788881069668,0.732843137254902,raw
1,0,0,60,0.25,0.75,0,0.46534653465346537,0.4107142857142857,0.7619607843137255,0.6478260869565218,0.625,0.6564171122994653,0.6690235690235691,0.6700331624962315,0.7497868712702472,0.719187675070028,raw
2,0,0,60,0.25,0.75,0,0.42574257425742573,0.375,0.6750392464678179,0.5837301587301588,0.5654761904761905,0.6760249554367201,0.6670309653916211,0.6510634345685893,0.646978021978022,0.72093837535014,raw
3,0,0,60,0.25,0.75,0,0.46534653465346537,0.375,0.698309748427673,0.6726190476190477,0.5357142857142857,0.6684491978609626,0.702752861119703,0.6358418367346939,0.735512129380054,0.7090336134453781,raw
4,0,0,60,0.25,0.75,0,0.5,0.39880952380952384,0.6858766233766234,0.7170542635658914,0.6071428571428571,0.6586452762923352,0.7473958333333333,0.6607007575757575,0.7351190476190477,0.7289915966386554,raw
5,0,0,60,0.25,0.75,0,0.42574257425742573,0.4166666666666667,0.7052797478329393,0.6314229249011858,0.5892857142857143,0.6755793226381461,0.6336891078270388,0.6557348603158077,0.7661030595813204,0.7535014005602241,raw
6,0,0,60,0.25,0.75,0,0.43564356435643564,0.35714285714285715,0.7037698412698412,0.6260162601626016,0.5714285714285714,0.6408199643493762,0.7258771929824561,0.6354237288135594,0.6815476190476191,0.7398459383753502,raw
7,0,0,60,0.25,0.75,0,0.5148514851485149,0.375,0.7275943396226415,0.6442080378250591,0.5595238095238095,0.6483957219251337,0.6779156327543425,0.6355661881977672,0.8039832285115305,0.7219887955182074,raw
8,0,0,60,0.25,0.75,0,0.5346534653465347,0.4107142857142857,0.791304347826087,0.6521226415094339,0.6130952380952381,0.6657754010695187,0.7407407407407407,0.6627927927927928,0.739622641509434,0.7496498599439776,raw
9,0,0,60,0.25,0.75,0,0.5,0.38095238095238093,0.7235576923076923,0.6578631452581032,0.5833333333333334,0.6506238859180036,0.6629557132370932,0.6419117647058823,0.8246606334841629,0.7615546218487395,raw
0,0,0,120,0.25,0.25,0,0.4166666666666667,0.23214285714285715,0.6666666666666667,0.5285714285714286,0.5727272727272728,0.5061224489795919,0.5625,0.5868852459016394,0.5166666666666667,0.48956400742115025,raw
1,0,0,120,0.25,0.25,0,0.2727272727272727,0.2976190476190476,0.4464285714285714,0.75,0.5931818181818181,0.5928571428571429,0.6666666666666666,0.691044776119403,0.625,0.586038961038961,raw
2,0,0,120,0.25,0.25,0,0.09090909090909091,0.20238095238095238,0.5,0.3333333333333333,0.5551136363636364,0.5224489795918368,0.22727272727272727,0.607914812460267,0.5,0.47309833024118736,raw
3,0,0,120,0.25,0.25,0,0.2727272727272727,0.2261904761904762,0.35416666666666663,0.5,0.4914772727272727,0.5459183673469388,0.3,0.6390168970814132,0.1875,0.3543599257884972,raw
4,0,0,120,0.25,0.25,0,0.2727272727272727,0.23809523809523808,0.42857142857142855,0.5,0.54375,0.5448979591836735,0.3,0.6377551020408163,0.42857142857142855,0.4145408163265306,raw
5,0,0,120,0.25,0.25,0,0.16666666666666666,0.27380952380952384,0.3142857142857143,0.5625,0.5431818181818182,0.5244897959183673,0.4642857142857143,0.5994444444444444,0.3392857142857143,0.4355287569573284,raw
6,0,0,120,0.25,0.25,0,0.45454545454545453,0.25595238095238093,0.42857142857142855,0.8035714285714286,0.5619318181818181,0.4744897959183674,0.675,0.5561016542795492,0.8035714285714286,0.4355287569573284,raw
7,0,0,120,0.25,0.25,0,0.18181818181818182,0.27976190476190477,0.4,0.6,0.5704545454545454,0.5397959183673469,0.7,0.6364672364672365,0.5,0.5173933209647495,raw
8,0,0,120,0.25,0.25,0,0.09090909090909091,0.23809523809523808,0.6428571428571428,0.5,0.5511363636363636,0.5591836734693878,0.2222222222222222,0.7420634920634921,0.5,0.49246289424860856,raw
9,0,0,120,0.25,0.25,0,0.45454545454545453,0.27380952380952384,0.4642857142857143,0.5,0.5767045454545454,0.513265306122449,0.3,0.6091954022988506,0.21428571428571427,0.387291280148423,raw
0,0,0,120,0.25,0.5,0,0.4782608695652174,0.35714285714285715,0.7230769230769231,0.6230769230769231,0.5714285714285714,0.6225806451612903,0.6901960784313725,0.606060606060606,0.8461538461538461,0.7511520737327189,raw
1,0,0,120,0.25,0.5,0,0.34782608695652173,0.36607142857142855,0.6666666666666666,0.5692307692307692,0.6071428571428572,0.6322580645161291,0.6076555023923444,0.6348837209302325,0.7692307692307692,0.719758064516129,raw
2,0,0,120,0.25,0.5,0,0.45454545454545453,0.3482142857142857,0.5909090909090908,0.5909090909090909,0.5535714285714286,0.6506451612903226,0.5634920634920635,0.6145030816640986,0.8181818181818181,0.7502880184331797,raw
3,0,0,120,0.25,0.5,0,0.36363636363636365,0.36607142857142855,0.6142857142857143,0.5,0.6071428571428572,0.6106451612903225,0.625,0.6159373659373659,0.7636363636363637,0.714573732718894,raw
4,0,0,120,0.25,0.5,0,0.22727272727272727,0.35714285714285715,0.5916666666666667,0.3916666666666667,0.6517857142857143,0.6361290322580645,0.5515151515151515,0.6702898550724637,0.5833333333333334,0.6500576036866359,raw
