fold,classifier,splitter,window,overlap,train_game_ratio,repeat,score,eval_score,score_balanced_arousal,score_balanced_valence,eval_score_balanced_arousal,eval_score_balanced_valence,score_precision,eval_score_precision,score_recall,eval_score_recall,type
9,3,1,2,0.0,0.25,0,0.8272408184230802,0.19702209742957585,0.543654281120558,0.6487549693557436,0.501006596172284,0.5095476874269128,0.9179815758324328,0.41936814833705044,0.987929689350514,0.9843020670384014,features
0,3,1,2,0.0,0.5,0,0.4792843691148776,0.22500342418846733,0.6341999330888093,0.6489167606834374,0.4873586808884628,0.5677199850857568,0.695079747137624,0.573373797495283,0.6855547115067215,0.6260952647278151,features
1,3,1,2,0.0,0.5,0,0.48024654368017805,0.22651006711409397,0.6389807121533451,0.6488883669867542,0.48911892777245125,0.5701275700436774,0.6982345298963939,0.5757365370191937,0.6836529242569511,0.6284788803664643,features
2,3,1,2,0.0,0.5,0,0.4790480674570903,0.22604780167100397,0.6389235706907352,0.6469058765068348,0.48756341882390536,0.5678358367955684,0.6972052383627316,0.5742748685148722,0.6844815778660458,0.6244773356770001,features
3,3,1,2,0.0,0.5,0,0.47879125112357146,0.2264415833447473,0.6427473507349697,0.6438857237451905,0.4864773090444231,0.5696069031639501,0.6961778846650747,0.57448741828299,0.6819750719079578,0.6263382869926494,features
4,3,1,2,0.0,0.5,0,0.47665111501091467,0.22834200794411724,0.637782148478659,0.6430112270498357,0.486320010386705,0.5728906999041228,0.6938525319557649,0.5764218183946908,0.6820107269393532,0.6308025727069351,features
5,3,1,2,0.0,0.5,0,0.47453347029618215,0.2262361320367073,0.6335037231191044,0.6440039716206449,0.48613025327580695,0.5683751464791733,0.6903830173205687,0.5733335849469641,0.6833017885182073,0.629171327367636,features
6,3,1,2,0.0,0.5,0,0.4768651286221804,0.22529448020819065,0.6372799211419675,0.6447671564021342,0.48676693831895174,0.5663883562373495,0.6937033741668523,0.5724675225488634,0.684885632105191,0.6275800308937893,features
7,3,1,2,0.0,0.5,0,0.4810169926807345,0.22580810847829064,0.6384898935669516,0.64558986024217,0.48916886385426656,0.5702753808458506,0.6955313936124384,0.5756795774360745,0.6818997397616765,0.6293777298391392,features
8,3,1,2,0.0,0.5,0,0.4794760946796216,0.22479797288042733,0.6337415083760864,0.6494899147972525,0.486447347395334,0.5681154788537339,0.6962012326226799,0.574137080969152,0.687885221202575,0.6252064024715032,features
9,3,1,2,0.0,0.5,0,0.4818730471257972,0.22651006711409397,0.6437175557067898,0.6474403865124759,0.4877981184084372,0.5697387344199425,0.6988356892274239,0.5752727569197897,0.6848051818987095,0.6248801534036433,features
0,3,1,2,0.0,0.75,0,0.4241689256669996,0.1925421175181482,0.6270210778929681,0.6170043495024482,0.4714365612016619,0.5503023821815768,0.6420220480394174,0.6245832246002776,0.6546595703118985,0.5739361309831108,features
1,3,1,2,0.0,0.75,0,0.4247681552289913,0.19382618819339817,0.6218454845745599,0.6203834176633031,0.471995845317993,0.5529193401676623,0.6385746003269908,0.6257067401488464,0.6526553476075815,0.5719909285345527,features
2,3,1,2,0.0,0.75,0,0.4239406477386218,0.19028215312970825,0.6227165252315865,0.6197426250860898,0.47320520642668296,0.5482766674041841,0.6426849160949806,0.6246791864384781,0.6454883753148504,0.5673831202354692,features
3,3,1,2,0.0,0.75,0,0.4323869310886004,0.1928845363648815,0.6262854312207286,0.6264413740480856,0.4728093494872018,0.5519040243872458,0.6454975494851622,0.6260444830385477,0.6503596568291709,0.5730594908447257,features
4,3,1,2,0.0,0.75,0,0.42771943842027166,0.18911792905081495,0.6258337950917539,0.6221273328440654,0.4720539527586507,0.5489133908596996,0.644370813053144,0.6243078204189542,0.6503989118292468,0.5700884685784015,features
5,3,1,2,0.0,0.75,0,0.42702239977172207,0.19050472538008492,0.6246831767322204,0.6198341716325405,0.4728565617827363,0.5526304791405462,0.6440746522403589,0.6258792590624485,0.6469882104805603,0.5692470281396456,features
6,3,1,2,0.0,0.75,0,0.4279355114852333,0.1920798520750582,0.6264973213496703,0.6218066673122531,0.47021267323280747,0.5498242249920102,0.6434982899170969,0.623865272839707,0.6525724157713915,0.5707639675760481,features
7,3,1,2,0.0,0.75,0,0.4239406477386218,0.19237090809478152,0.622349796967641,0.6231882523024349,0.4696497574014352,0.5534319148413108,0.6426894469456541,0.6246094688163826,0.6471308083969689,0.5694942641251366,features
8,3,1,2,0.0,0.75,0,0.4256812669425025,0.19209697301739487,0.6245093242596678,0.6218310666925996,0.47355385107062964,0.5520625906531946,0.6406986283625269,0.6263897551010256,0.6542668412557116,0.571797330186592,features
9,3,1,2,0.0,0.75,0,0.4288037895217441,0.19240514997945488,0.6232197256959389,0.6234256716357367,0.46970786484209304,0.5510116281928363,0.641602348519744,0.6238841554814405,0.6501775637410998,0.5685782338466903,features
0,3,1,3,0.0,0.25,0,0.8018551919608349,0.050642479213907785,0.6656532853588271,0.6222478640138616,0.5052987406788576,0.5100147437103959,0.7765314645813135,0.6072529609272528,0.6627756274658128,0.4980570112149059,features
1,3,1,3,0.0,0.25,0,0.8082968307137336,0.0492596028310314,0.6689481072580836,0.6266394451777137,0.5051918516830798,0.509898758754594,0.7959567655781434,0.6097327678688333,0.6677571862954548,0.4968640034429508,features
2,3,1,3,0.0,0.25,0,0.8064931718629219,0.051089122517693944,0.6722038258599935,0.6293999549175208,0.5059274167461302,0.510646263220634,0.7758148030253357,0.6127133928258764,0.6724969480145139,0.49815827447406397,features
3,3,1,3,0.0,0.25,0,0.8004123180002577,0.04992956778671064,0.6624592566693333,0.6229209744503863,0.5053465594401267,0.5094199596487926,0.7662349133039248,0.6065919024802409,0.6603804063141503,0.49890192653350546,features
4,3,1,3,0.0,0.25,0,0.8060816905038011,0.05139833711262283,0.6757184025358418,0.6256030897207367,0.5056538653029881,0.5103676516719995,0.8020835193770364,0.6103528164563595,0.6722701210448079,0.49785764917343867,features
5,3,1,3,0.0,0.25,0,0.80662200463798,0.05059953274238989,0.6660694895763632,0.6346388694255696,0.5050427696626527,0.5105071638252416,0.7863396809058159,0.6067510117484604,0.6625403702512581,0.49676274018379285,features
6,3,1,3,0.0,0.25,0,0.8028858541612987,0.05218855218855219,0.6786498861842278,0.6158483925108769,0.5050139377624758,0.5093295656796801,0.7956339461472874,0.603693220051658,0.6762555529180372,0.49707918786866157,features
7,3,1,3,0.0,0.25,0,0.8045606802370523,0.05157871229299801,0.6772633463212068,0.6203342349829175,0.5064977257959714,0.5110672762274593,0.7868447353522283,0.6155017307064611,0.6755114901601728,0.49873104478367636,features
8,3,1,3,0.0,0.25,0,0.8069836361293647,0.05113206898921185,0.6665543777885419,0.6258385536032595,0.5052881924226953,0.5102520794740475,0.7942744501632909,0.6073617178434483,0.6652840659729595,0.49824371534897854,features
9,3,1,3,0.0,0.25,0,0.8074990336296869,0.05023019308733594,0.6912694938084163,0.620192004074357,0.5053085857179425,0.5096015731027173,0.8127726846636938,0.60803099987002,0.689417002902244,0.4982247284878864,features
0,3,1,3,0.0,0.5,0,0.5291806235506313,0.15150226757369614,0.6613565428077082,0.644184570455906,0.5005012725319239,0.562075726206161,0.6941926996324758,0.7265765408701637,0.533068783068783,0.4045509712676129,features
1,3,1,3,0.0,0.5,0,0.5298589190233847,0.1528164296021439,0.662036044268596,0.6508019672559928,0.5024155991588941,0.562690570299266,0.6895468420189494,0.7277765705855885,0.5426887926887927,0.4047913813655942,features
2,3,1,3,0.0,0.5,0,0.5276686207562971,0.1497629354772212,0.6635020378949892,0.6501186418476343,0.5029200967898286,0.5611487546270155,0.6974445341886345,0.7282140054924096,0.5455747955747956,0.40495255618943776,features
3,3,1,3,0.0,0.5,0,0.5250917992656059,0.1526360544217687,0.6640847345717611,0.6434813854083542,0.5018848400074454,0.5633948177426438,0.6861795591536457,0.7282431994924313,0.5435305435305435,0.41056852526117893,features
4,3,1,3,0.0,0.5,0,0.5265090510854861,0.15210781282209854,0.6611894046679672,0.6457543719092333,0.5038839406655499,0.5609103456929544,0.6798804001653773,0.7259887138622418,0.5476190476190477,0.41186820009908465,features
5,3,1,3,0.0,0.5,0,0.5248647255861891,0.1516439909297052,0.6609362679701192,0.6446276317383127,0.5013439448305348,0.5621400338791643,0.684006692328579,0.7264709933926008,0.5411856661856662,0.41030269497285987,features
6,3,1,3,0.0,0.5,0,0.5285060877407718,0.153202947845805,0.6640894981917598,0.6471533786316013,0.5044381969669326,0.5630921011355794,0.6832622057372013,0.7280162122216964,0.5441919191919191,0.4059542198597671,features
7,3,1,3,0.0,0.5,0,0.5167171294208593,0.15194032158317872,0.6547929809168882,0.6419972989484648,0.5002483326238115,0.5647029299203212,0.6770903236416922,0.7292826663718426,0.5384199134199134,0.4055423586907845,features
8,3,1,3,0.0,0.5,0,0.5311473297687302,0.14956967635539065,0.6672760512950606,0.646006701418052,0.49986224219940695,0.562107095802748,0.7017766916613256,0.727637092493725,0.5433501683501684,0.40617461831854634,features
9,3,1,3,0.0,0.5,0,0.5239966501320621,0.15004638218923932,0.6578132995331551,0.6437805875993293,0.5019355201347538,0.5598171152518978,0.6935471944598635,0.7263721365486409,0.5325276575276575,0.40547691522204266,features
0,3,1,3,0.0,0.75,0,0.48988619282800083,0.06573386930529787,0.5800457764531339,0.6716563434618641,0.5143051393051393,0.5688060731538993,0.6956407373813722,0.47041492050776895,0.7706903277990529,0.7282216575694836,features
1,3,1,3,0.0,0.75,0,0.4903585999570539,0.06547619047619048,0.5811183005655827,0.6691562604597052,0.516039516039516,0.5631469979296067,0.6947117973950534,0.4687581872371602,0.7680051895449655,0.7269276617102705,features
2,3,1,3,0.0,0.75,0,0.4867511273351943,0.06527004741290456,0.5804117729129145,0.6696517151843127,0.5163308913308913,0.5670776083819562,0.6965325262599609,0.4700717985799132,0.7646816036318804,0.7280804943848422,features
3,3,1,3,0.0,0.75,0,0.4955550783766373,0.0633116883116883,0.5781408174999788,0.6784287995996159,0.5131535131535132,0.5672752368404542,0.7006018913478522,0.4698690708844452,0.7735894199133366,0.7278452224104398,features
4,3,1,3,0.0,0.75,0,0.4884899501803814,0.06653267367553081,0.5798409264659121,0.6696701039667667,0.5157897657897658,0.5703024029110986,0.6963861127159414,0.4709963278986765,0.765546855752926,0.7288882614969572,features
5,3,1,3,0.0,0.75,0,0.4892420012883831,0.06539888682745826,0.5839242866692705,0.6656089510043179,0.5169275169275169,0.569891461195809,0.6949898748630299,0.47088212193629164,0.7627629248288548,0.7300646213689692,features
6,3,1,3,0.0,0.75,0,0.4895426240068714,0.06640383426097712,0.5770323186521727,0.673217721324589,0.5142080142080142,0.5652644456992283,0.696068466945579,0.4690285608967754,0.7714068729827226,0.7288647342995169,features
7,3,1,3,0.0,0.75,0,0.4865363968219884,0.06480622552051124,0.5796138690883877,0.6677055874299989,0.512931512931513,0.5650260367651672,0.6949638310752602,0.4693302633709101,0.7653778722545199,0.7246219963611268,features
8,3,1,3,0.0,0.75,0,0.49370839596306637,0.06527004741290456,0.5814208585948267,0.674189783854461,0.5137501387501388,0.5693017127799737,0.6981661119789716,0.47065882340739257,0.7702825450079669,0.7273825208607818,features
9,3,1,3,0.0,0.75,0,0.4892200652808796,0.0651669758812616,0.580290966720565,0.6709456436971009,0.5141525141525142,0.5659890833803878,0.6962802277087992,0.4693962769666781,0.7694393359267497,0.7290843214756259,features
0,3,1,10,0.0,0.25,0,0.7053649956024626,0.2467159277504105,0.6414154703890407,0.8445476936856247,0.488237110394117,0.5550253147235906,0.8454231500149523,0.534416158417795,0.8896343117803667,0.6926105600674566,features
1,3,1,10,0.0,0.25,0,0.7119613016710642,0.24865118461177574,0.6464541423398972,0.847292972831766,0.4918899089845532,0.5529300082101807,0.8445934079355288,0.5339736108631721,0.8968012349290329,0.6963807249367595,features
2,3,1,10,0.0,0.25,0,0.7093227792436235,0.2486218625381187,0.6559947129770712,0.843819973130318,0.49274964095213547,0.55520491242474,0.8439129342963791,0.5356134724910075,0.8970528351827345,0.6992002008165802,features
3,3,1,10,0.0,0.25,0,0.7047954245490541,0.2512315270935961,0.6535407722854693,0.8370053463451077,0.49345003215142613,0.5557522577996716,0.8406837184580147,0.5359230251797918,0.8868222032342123,0.6981406437225403,features
4,3,1,10,0.0,0.25,0,0.7171139463264409,0.2483286418015482,0.6718338618182487,0.844084389761788,0.4898432653384965,0.5550167624521073,0.842934011358417,0.5344594299770218,0.9006941827696194,0.696100580260063,features
5,3,1,10,0.0,0.25,0,0.7044854881266491,0.2501172882946282,0.6649346351530389,0.834096040453799,0.4923056113444962,0.5546490147783252,0.840606804110052,0.5349628579045111,0.890172447050245,0.6971594439266853,features
6,3,1,10,0.0,0.25,0,0.6877748460861918,0.24612948627726952,0.6341384100778036,0.8349497126436782,0.4889360852310229,0.5523056923918992,0.8380638767115873,0.5329294798163509,0.8811759699682895,0.6929503395020636,features
7,3,1,10,0.0,0.25,0,0.7154793315743184,0.24888576120103215,0.6681945642795514,0.8435027616062098,0.49257188747284125,0.5542727148330596,0.8429743914153839,0.5348120241016752,0.8997208931419458,0.6973230927972307,features
8,3,1,10,0.0,0.25,0,0.702595688517378,0.24821135350692,0.6465401675362332,0.8449318671740637,0.4911838523357232,0.5534859058565955,0.84640166870159,0.5338841594944832,0.8900097121901254,0.6987016265033507,features
9,3,1,10,0.0,0.25,0,0.6973163220413551,0.24612948627726952,0.6486866824100752,0.8308477108771275,0.4893461221414266,0.5523997673782157,0.8334249484547687,0.5328638682678428,0.8901816657202146,0.6944516098610927,features
0,3,1,10,0.0,0.5,0,0.6431398416886543,0.09693877551020408,0.6980912648600753,0.7143320799602468,0.49859254046446166,0.5726600985221675,0.7710671067106711,0.7964956788126473,0.49642857142857144,0.2686488388458832,features
1,3,1,10,0.0,0.5,0,0.654717396085331,0.09931386347642505,0.7041651004675517,0.7191899027499702,0.49962300191012365,0.5687807881773399,0.7737327581313505,0.7954867762526394,0.5118226600985222,0.27152659093193926,features
2,3,1,10,0.0,0.5,0,0.635583901473499,0.09777445460942998,0.6872715822238049,0.71104479685919,0.4981652759626018,0.5729474548440066,0.7321225329460685,0.795296100979747,0.5044334975369458,0.2737341241915486,features
3,3,1,10,0.0,0.5,0,0.6476797888717836,0.09777445460942998,0.6913677699302959,0.7201029061495133,0.4954257565095004,0.575116310892173,0.7434531877009753,0.791640108715147,0.5118226600985222,0.27583763390413635,features
4,3,1,10,0.0,0.5,0,0.6525181438310974,0.09768648838845884,0.7005775153157787,0.7226863241289282,0.4972353473409068,0.5723727422003284,0.7683897243107769,0.7943345321519192,0.507512315270936,0.26767283267986997,features
5,3,1,10,0.0,0.5,0,0.6451187335092349,0.09883004926108374,0.7059623579920042,0.7096943386924488,0.49791394390268423,0.5792282430213465,0.7651691239023293,0.7985802120942458,0.5071428571428571,0.2730869441372608,features
6,3,1,10,0.0,0.5,0,0.641741807785353,0.0994018296973962,0.6898952130360523,0.7134135171474368,0.49947220267417314,0.5703544061302681,0.7387262106237102,0.7962102194913223,0.4977832512315271,0.27228966299163343,features
7,3,1,10,0.0,0.5,0,0.641741807785353,0.09623504574243491,0.6788383418732401,0.717283164139027,0.49715994772293154,0.5711959496442255,0.7481320423804148,0.7932850353683467,0.4853448275862069,0.27043190018207613,features
8,3,1,10,0.0,0.5,0,0.6446008357158566,0.09918191414496834,0.6911000323131606,0.719737704789696,0.5024630541871921,0.5755062944718117,0.7446608523729394,0.8053424328732315,0.5078817733990147,0.26487117835640006,features
9,3,1,10,0.0,0.5,0,0.655377171761601,0.09614707952146376,0.6964813276092877,0.726173742687655,0.4976877450487584,0.5668103448275862,0.7585995345309153,0.7910501854294949,0.5146551724137931,0.2719224389263094,features
0,3,1,10,0.0,0.75,0,0.49816742413135906,0.14057002111189304,0.6285064091079012,0.7071936634749201,0.5796843641671228,0.6323195545084601,0.6882945034627916,0.9564549424103783,0.4960606342172498,0.3223487462617898,features
1,3,1,10,0.0,0.75,0,0.4953819088110248,0.14672765657987333,0.6317324643795105,0.7066939176017095,0.5862981207808794,0.6338295138145214,0.6870335546806134,0.9582338353025488,0.5000451516371585,0.32505374296978495,features
2,3,1,10,0.0,0.75,0,0.5005131212432194,0.14523223082336384,0.6363655752972697,0.6994799244504482,0.5933679985404123,0.6364853287641894,0.6880488095770532,0.9601134896306174,0.49801045921460096,0.3283754947922864,features
3,3,1,10,0.0,0.75,0,0.5062307579533792,0.145935960591133,0.6439569094187558,0.707800482552374,0.5885331143951834,0.6307346326836581,0.7044368866536909,0.956623840970877,0.5040200665443636,0.3273958258965755,features
4,3,1,10,0.0,0.75,0,0.5002932551319648,0.15587614356087262,0.6344563594996553,0.7049817855972784,0.5995712461229703,0.6440672520882416,0.6865395017862808,0.9625182083849914,0.5022407212629588,0.3369882519057931,features
5,3,1,10,0.0,0.75,0,0.49934027268728925,0.14250527797325827,0.6418107281359718,0.7020650189665405,0.5803685458857872,0.6348789890768901,0.6934907804235262,0.9574369073119049,0.5063978602916095,0.32485344629272667,features
6,3,1,10,0.0,0.75,0,0.49875384840932413,0.14505629838142153,0.638734471606695,0.6972673584812353,0.5889436234263821,0.6267187834654102,0.6855047617572521,0.9559483480064663,0.5022239052224728,0.3237904857095262,features
7,3,1,10,0.0,0.75,0,0.4967013634364463,0.14769528501055595,0.64185719465437,0.6942877580748572,0.5905400474365992,0.620903833797387,0.6911385419800915,0.9535004922646099,0.49798089861237294,0.32597590093841966,features
8,3,1,10,0.0,0.75,0,0.5066705761618531,0.1446164672765658,0.6244059269962995,0.718311222856429,0.5842455756248859,0.6413257656885842,0.6903587241210838,0.9596723608429663,0.49884683201101576,0.3292659225942584,features
9,3,1,10,0.0,0.75,0,0.4979472140762463,0.1535890218156228,0.6362774411245906,0.7038194919060359,0.6023079729976282,0.6293317626900835,0.6821406629892028,0.9569928767948819,0.5084500232693645,0.33533431696849986,features
0,3,1,20,0.0,0.25,0,0.8469945355191257,0.06778425655976676,0.7904600301659126,0.7151794198832526,0.5110444762700402,0.5188874748984262,0.8642103314201073,0.6348969715258208,0.7804593780203537,0.48771482277121375,features
1,3,1,20,0.0,0.25,0,0.8497267759562842,0.06699465500485909,0.8193500701854635,0.7115197520249785,0.5108803755420297,0.5177958483164433,0.8851189848500827,0.6321007796121538,0.8072637458250302,0.49140708915145004,features
2,3,1,20,0.0,0.25,0,0.855191256830601,0.06723760932944606,0.8626725133849269,0.7135164487080864,0.5126258105581414,0.5132658898799795,0.8786989465339289,0.6366308322084151,0.8510132195683292,0.49006444683136413,features
3,3,1,20,0.0,0.25,0,0.854147675478578,0.06784499514091351,0.8072330842203266,0.7326893021359487,0.5108853482913633,0.5163393732779153,0.8378163659062536,0.629378668197793,0.8018939070548394,0.491765127103473,features
4,3,1,20,0.0,0.25,0,0.8432087511394712,0.07130709426627795,0.7791072192446089,0.7174907698928629,0.5117953614194216,0.5206650165787139,0.886611909650924,0.6344862109910959,0.7648481743931245,0.49239169351951306,features
5,3,1,20,0.0,0.25,0,0.8588342440801457,0.06669096209912537,0.7776395173453997,0.7449036155482148,0.5109698850300354,0.5160387381497221,0.866326372476851,0.6319465719492801,0.769301836375007,0.48968403150733975,features
6,3,1,20,0.0,0.25,0,0.8469945355191257,0.07100340136054421,0.8363747034198332,0.7089687316168153,0.5129589847634961,0.518934175500864,0.8603947986840044,0.6404860630500804,0.826251087597182,0.4913623344074472,features
7,3,1,20,0.0,0.25,0,0.8515482695810564,0.06766277939747327,0.8495236084023801,0.694437531110005,0.511034530771373,0.5174485125858124,0.8664534795188061,0.6337908740778647,0.8422352577956159,0.49078052273540995,features
8,3,1,20,0.0,0.25,0,0.8477666362807658,0.06717687074829932,0.8096864698925543,0.7302458719336792,0.5121732903687791,0.5167596786998553,0.8713302017721789,0.6387321139216171,0.7968994564444065,0.4914070891514501,features
9,3,1,20,0.0,0.25,0,0.8523245214220602,0.06857385811467444,0.7978473113409326,0.7313557498471086,0.5117157974300831,0.5175039695512073,0.8842068123736506,0.6339472179591346,0.7851888215373232,0.4921231650554959,features
0,3,1,20,0.0,0.5,0,0.644808743169399,0.15943877551020408,0.7122017336014211,0.693549481877008,0.5134222919937206,0.5189853990376638,0.8001827617540683,0.4125561006963089,0.8584212353277286,0.7366496598639456,features
1,3,1,20,0.0,0.5,0,0.6610478359908883,0.15269679300291544,0.7380143704531248,0.6821751163027607,0.5180795395081109,0.5160403185664509,0.8124611840301992,0.4145091181675924,0.8667288673806567,0.7340136054421769,features
2,3,1,20,0.0,0.5,0,0.6469248291571754,0.15470116618075802,0.7160113587808596,0.6903269211178648,0.5098443223443223,0.5182138709142193,0.8008087240037798,0.4106316529963898,0.860431968413828,0.7314625850340136,features
3,3,1,20,0.0,0.5,0,0.6391799544419134,0.15807215743440234,0.7262769899895756,0.6568311600846661,0.5143249607535322,0.518205574912892,0.8009707710911274,0.4127309995232256,0.8644095080465422,0.741326530612245,features
4,3,1,20,0.0,0.5,0,0.642369020501139,0.15470116618075802,0.7216695512516771,0.6902717409759245,0.516902145473574,0.5176621868259499,0.8067775782499709,0.4141327368979094,0.8567712563493561,0.7358843537414966,features
5,3,1,20,0.0,0.5,0,0.651183970856102,0.15825437317784258,0.72432921982953,0.7013694058554686,0.5153584510727367,0.519669819147171,0.8114992120184397,0.4137934928557876,0.8529150504985501,0.7342687074829932,features
6,3,1,20,0.0,0.5,0,0.6364464692482916,0.15606778425655976,0.7170318297889319,0.6641510181443626,0.5157574568288854,0.5199228471876556,0.7996598034884845,0.41398068208665184,0.8513366318264551,0.7380102040816326,features
7,3,1,20,0.0,0.5,0,0.6405466970387244,0.15096574344023322,0.7163397193223968,0.686666638369158,0.5042844060701204,0.5194084951053592,0.8021319845356356,0.4080338077227764,0.8549251686942168,0.7285714285714285,features
8,3,1,20,0.0,0.5,0,0.6355353075170843,0.15324344023323616,0.7129002465613585,0.6701960734376946,0.5117412349555207,0.5182760909241746,0.796295880308553,0.41148556066009934,0.8580707615715233,0.7395408163265307,features
9,3,1,20,0.0,0.5,0,0.6451025056947608,0.15324344023323616,0.7258571872719142,0.6741888519134775,0.5152668759811617,0.5178903268624523,0.8067077464788732,0.41337881981391345,0.8543229768035392,0.734608843537415,features
0,3,1,20,0.0,0.75,0,0.5715153355602793,0.0865524781341108,0.6486334014200953,0.7304102963491323,0.5336538461538461,0.6008429458740017,0.7440779891142324,0.4793991500684897,0.8038002773508337,0.7426796805678793,features
1,3,1,20,0.0,0.75,0,0.5563316125113877,0.08236151603498543,0.6503782832832198,0.7195129668300781,0.5282574568288854,0.6049911268855368,0.7414891972753066,0.4800791888988778,0.7876957494407159,0.7396850044365573,features
2,3,1,20,0.0,0.75,0,0.5630124506529001,0.08709912536443148,0.6514805102362577,0.7223862540806336,0.5290423861852434,0.5981366459627329,0.7414675110450393,0.47893723760949036,0.7867841714083145,0.7254325643300799,features
3,3,1,20,0.0,0.75,0,0.5666565441846341,0.08327259475218658,0.6537921959788757,0.7347161889021653,0.5236459968602826,0.5923025732031943,0.7482205625218292,0.47725520084966844,0.7964042587707967,0.7150066548358474,features
4,3,1,20,0.0,0.75,0,0.5647023086269745,0.08582361516034985,0.6554139243484015,0.7219757608671764,0.5345368916797488,0.5956743566992014,0.7429988967357913,0.47806221510667785,0.7896871897946925,0.7380212954747116,features
5,3,1,20,0.0,0.75,0,0.5724263589432129,0.0865524781341108,0.6510018480692539,0.7232627218970157,0.5370879120879121,0.5985359361135758,0.73837546144244,0.47903409166159233,0.7956349546187327,0.7393522626441881,features
6,3,1,20,0.0,0.75,0,0.5781961737017917,0.08618804664723032,0.654707078908751,0.7356506865887205,0.5297291993720565,0.5870452528837622,0.7498585677482245,0.4754204892966361,0.7994407158836689,0.7283717834960071,features
7,3,1,20,0.0,0.75,0,0.5693896143334346,0.08236151603498543,0.6563553816331517,0.7221811522183386,0.5220761381475667,0.59622892635315,0.7407945195730689,0.47724727517612453,0.7946167526872676,0.7283717834960071,features
8,3,1,20,0.0,0.75,0,0.5736410567871242,0.08017492711370262,0.6657769064750025,0.7240804847997557,0.5285518053375197,0.6033717834960071,0.7483840663225281,0.48004489083209595,0.7942832851658024,0.7373003549245785,features
9,3,1,20,0.0,0.75,0,0.574726609963548,0.08381924198250729,0.6561352901455932,0.7321647340247412,0.5239403453689168,0.6043700088731145,0.750389250692417,0.4799158683695165,0.7938287218774744,0.7306455190771961,features
0,3,1,60,0.0,0.25,0,0.856687898089172,0.20642006802721088,0.6314131413141314,0.7294435215946844,0.5010946085164835,0.5222703497875123,0.9354115635254425,0.4228730190188432,0.9834215979737508,0.9692933505639098,features
1,3,1,60,0.0,0.25,0,0.8598726114649682,0.203656462585034,0.7272727272727273,0.6886766334440753,0.5011160714285714,0.5218923667865315,0.9312634843581445,0.42270262927986707,0.9922480620155039,0.9785596804511278,features
2,3,1,60,0.0,0.25,0,0.8662420382165605,0.20450680272108843,0.6616997792494481,0.7651578073089701,0.4992487980769231,0.5190830336711344,0.9418443302484742,0.4215668881883994,0.9834052056060372,0.9693814614661654,features
3,3,1,60,0.0,0.25,0,0.8881789137380192,0.20280612244897958,0.6818181818181819,0.8058643690939411,0.5022965315934066,0.5178877901274926,0.9514984179689849,0.4219601165670858,0.9844357976653697,0.9719954182330828,features
4,3,1,60,0.0,0.25,0,0.8753993610223643,0.20535714285714285,0.680162552679109,0.7581295163979989,0.5003863324175825,0.5256619810395554,0.941873773708306,0.4235462330554647,0.9886167444017832,0.9762394266917294,features
5,3,1,60,0.0,0.25,0,0.856687898089172,0.20089285714285715,0.633063306330633,0.7275055370985604,0.5006224244505495,0.5200637463223275,0.9352693018955155,0.4221480521707538,0.9831337784941285,0.9727884163533835,features
6,3,1,60,0.0,0.25,0,0.8662420382165605,0.20450680272108843,0.6347134713471347,0.7593438538205981,0.5026614010989011,0.5248651520104609,0.941476336237344,0.4239708287489374,0.9809079745183821,0.969983552631579,features
7,3,1,60,0.0,0.25,0,0.8280254777070064,0.20195578231292516,0.5816777041942605,0.6789867109634552,0.5001931662087912,0.520819712324289,0.9238521582039017,0.4222267891682785,0.9809025103958109,0.9737870065789473,features
8,3,1,60,0.0,0.25,0,0.8466453674121406,0.20408163265306123,0.5421432871763997,0.7204697053918844,0.5001717032967034,0.5234758090879372,0.9304901848237861,0.4229196028688653,0.9850155899708815,0.9742716165413534,features
9,3,1,60,0.0,0.25,0,0.8881789137380192,0.20514455782312926,0.7256170981336544,0.7849152306837132,0.5001287774725275,0.5268776560967636,0.9484098312111342,0.423863223259509,0.9886167444017832,0.9720688439849624,features
0,3,1,60,0.0,0.5,0,0.7054140127388535,0.21619897959183673,0.8015392597717053,0.806870275980186,0.48976934523809523,0.521626984126984,0.8147849092908191,0.5419422383421303,0.8402026290943423,0.6385168650793651,features
1,3,1,60,0.0,0.5,0,0.6618819776714514,0.2110969387755102,0.7894159791576205,0.7592836558254425,0.4986049107142857,0.517063492063492,0.8000583941605839,0.5428366350846971,0.7790816326530612,0.6338045634920635,features
2,3,1,60,0.0,0.5,0,0.6602870813397129,0.21715561224489796,0.7536745549283543,0.7818083573487031,0.49972098214285715,0.5285714285714286,0.792601111750048,0.548032449838243,0.7948979591836735,0.6573660714285714,features
3,3,1,60,0.0,0.5,0,0.6539074960127592,0.21747448979591838,0.7855840208423794,0.7705279950596953,0.5015811011904762,0.5279265873015873,0.8182234432234432,0.5486456934776427,0.772704081632653,0.6471974206349207,features
4,3,1,60,0.0,0.5,0,0.6395534290271132,0.22002551020408162,0.7277247069040382,0.7872790755160054,0.5049293154761905,0.521875,0.7831444149508573,0.5469024427532345,0.7926450149952454,0.6469494047619048,features
5,3,1,60,0.0,0.5,0,0.6799363057324841,0.21428571428571427,0.7743860255966794,0.7909432143333299,0.49060639880952384,0.5180555555555555,0.8081168592243726,0.540829709721595,0.8068668748638246,0.6351686507936508,features
