fold,classifier,splitter,window,overlap,train_subject_ratio,repeat,score,eval_score,score_balanced_arousal,score_balanced_valence,eval_score_balanced_arousal,eval_score_balanced_valence,score_precision,eval_score_precision,score_recall,eval_score_recall,type
1,0,1,10,0.5,0.5,0,0.6328752061572293,0.2811840253342716,0.767226987389455,0.7953769001154777,0.5295694786535303,0.5165486453201971,0.8124273724577475,0.593726376776529,0.7304966264552724,0.5249769088669951,features
2,0,1,10,0.5,0.5,0,0.6374532658895975,0.2814479239971851,0.7620430691803431,0.8019181833084612,0.529364224137931,0.5179276990968802,0.8089580964812554,0.5945135874163747,0.7364343621780316,0.5199161022167487,features
3,0,1,10,0.5,0.5,0,0.6334946118319771,0.28397695285010555,0.7560524462121951,0.8042504793823806,0.5296721059113301,0.5198968596059114,0.8044221232932809,0.5956141503078272,0.7380019046959496,0.5213208128078818,features
4,0,1,10,0.5,0.5,0,0.6285462942599516,0.2858022519352569,0.758806337266783,0.7993258635919848,0.5290755849753694,0.5239762931034482,0.812123206528893,0.5974558749273273,0.7244296930037984,0.521417025862069,features
5,0,1,10,0.5,0.5,0,0.6362836723474437,0.2812939831104856,0.7605153643355679,0.8043139490687952,0.5280557266009853,0.5184664922003284,0.8133468002089157,0.5942926277272942,0.7311098441657164,0.5180688115763548,features
6,0,1,10,0.5,0.5,0,0.6325453545904343,0.2819097466572836,0.7597998629762241,0.7994148649008515,0.5281968390804598,0.5183510365353038,0.8081951512876544,0.5941165296188493,0.7314559139316382,0.5213785406403941,features
7,0,1,10,0.5,0.5,0,0.6309654717396085,0.2816018648838846,0.760629804190494,0.8028340403502064,0.5277350164203612,0.5190501847290641,0.8141557105670291,0.5943817947084392,0.7282267038347132,0.518126539408867,features
8,0,1,10,0.5,0.5,0,0.626347042005718,0.2867258972554539,0.7569369215357767,0.7968189688926297,0.5290050287356323,0.5223599137931034,0.7985329015027439,0.5962693747815213,0.7387802003635533,0.5275554187192119,features
9,0,1,10,0.5,0.5,0,0.6286562568726632,0.28668191414496835,0.7524047089042962,0.8035326781812264,0.5321800595238095,0.5188770012315271,0.8088604007501252,0.596460924831951,0.7256719854164095,0.5196274630541872,features
0,0,1,10,0.5,0.75,0,0.5799736109074916,0.2941590429275158,0.7105806528863414,0.760740188110335,0.4979731116584565,0.5733186691604542,0.7470920685023104,0.5453669471469782,0.79714465658692,0.7087679899546024,features
1,0,1,10,0.5,0.75,0,0.5700043981820847,0.2938511611541168,0.7109240828917766,0.7439959392005449,0.500307881773399,0.5672960406733226,0.739331201440886,0.5441025552761608,0.787673393574507,0.7059547957113881,features
2,0,1,10,0.5,0.75,0,0.5716170649464888,0.29684201266713584,0.7148331282716958,0.7475681783690228,0.5032071018062397,0.5654520428861199,0.743974591178894,0.5438000493791904,0.7879990267298168,0.7103617308992562,features
3,0,1,10,0.5,0.75,0,0.5649879041126017,0.2973698099929627,0.7057701249488451,0.745938578340291,0.49980757389162556,0.572064092094518,0.7389856744818514,0.5454886364730644,0.7841499659640891,0.7097852071863228,features
4,0,1,10,0.5,0.75,0,0.5694597170295432,0.2950387051372273,0.7091616392345034,0.7497970408032013,0.5011288998357963,0.5685901319775559,0.741627455921393,0.5443633684429869,0.7894270880828157,0.7100991258572394,features
5,0,1,10,0.5,0.75,0,0.5719102770854714,0.2962262491203378,0.7123917599734727,0.7488518629389276,0.49929443760262726,0.5702398514264639,0.74095603406121,0.5447264595351989,0.7943339530370819,0.702353786342123,features
6,0,1,10,0.5,0.75,0,0.5739627620583492,0.29213581984517945,0.7117314006718207,0.7542396216354459,0.49606167898193765,0.5681916967413925,0.7429978995148232,0.5427079730982769,0.7970850732136657,0.7052877185356902,features
7,0,1,10,0.5,0.75,0,0.5620143673948101,0.29583040112596765,0.7040407662230397,0.741551814892657,0.501565065681445,0.5686625747477675,0.735130443669433,0.544630700322954,0.7840450891065708,0.7123780546701439,features
8,0,1,10,0.5,0.75,0,0.5712191188329301,0.2908603096410978,0.7092705739608617,0.7518234831274755,0.5007953612479474,0.566288427596744,0.7432087041450699,0.5436836406666269,0.7888609504674804,0.7094441224765768,features
9,0,1,10,0.5,0.75,0,0.567627006817682,0.29776565798733284,0.7123327026473981,0.7461377640489455,0.5041564039408867,0.5680072969626722,0.7422053542278811,0.5451564637127597,0.786735551279486,0.7135793972761518,features
0,0,1,20,0.5,0.25,0,0.6739526411657559,0.2775145772594752,0.7675420168067226,0.8138568104295543,0.5322269248608534,0.5245598239295718,0.8397653440989088,0.5950256257657958,0.7400085034013606,0.5004410855251191,features
1,0,1,20,0.5,0.25,0,0.6924829157175398,0.27912414965986393,0.7719023779724656,0.8411257575319284,0.5375492810760668,0.5259603841536615,0.8506929465056083,0.5982068699264007,0.7620359313938341,0.5021895121685038,features
2,0,1,20,0.5,0.25,0,0.6674259681093394,0.2772716229348882,0.7628201919065498,0.8090246640825005,0.5295628478664193,0.5284068172723635,0.8294687578564659,0.5964201670107216,0.7369523447676943,0.49770760576958056,features
3,0,1,20,0.5,0.25,0,0.6810933940774487,0.2778790087463557,0.7691769057558676,0.8252523901126716,0.5322037337662338,0.5269585106769981,0.8405807675470597,0.5963065128563432,0.7530538553569261,0.5030426943504674,features
4,0,1,20,0.5,0.25,0,0.669248291571754,0.28188775510204084,0.7606281495527405,0.8134188916530467,0.5355026669758812,0.5281840008730765,0.8393680706896383,0.5988437221434528,0.7396599145180587,0.5024225599330641,features
5,0,1,20,0.5,0.25,0,0.6662112932604736,0.2785167638483965,0.7615596238495399,0.8132226686708677,0.531464517625232,0.5278861544617848,0.8240904226859282,0.596745844564061,0.7431972789115646,0.4988489714067445,features
6,0,1,20,0.5,0.25,0,0.6788154897494305,0.28109815354713313,0.7668815185648727,0.8173159323970552,0.5351229128014843,0.5271926952599222,0.8374323733537352,0.5978460239314078,0.747586300477638,0.5038566562988832,features
7,0,1,20,0.5,0.25,0,0.682004555808656,0.2763301749271137,0.7718856904463913,0.8263154659454144,0.5331661641929499,0.5277815671723235,0.8420467744593285,0.5978279658509241,0.7584303082935302,0.4981452808396086,features
8,0,1,20,0.5,0.25,0,0.6806378132118451,0.2780915937803693,0.7732785227001484,0.8188038769724757,0.5303542439703154,0.5290002364582197,0.8427838329236269,0.5973583193683412,0.743065971078321,0.49731540343410097,features
9,0,1,20,0.5,0.25,0,0.6733485193621868,0.27639091350826045,0.7700394596498373,0.8256781628313976,0.5324356447124304,0.5241551165920915,0.8524760928961749,0.5943421000638818,0.7437048098763719,0.5084141611189931,features
0,0,1,20,0.5,0.5,0,0.6285584149396493,0.2977405247813411,0.7479624857173836,0.7904940647587706,0.5375436573096671,0.550907029478458,0.7886853334145814,0.6225831474641496,0.7477874156893723,0.5529324517163188,features
1,0,1,20,0.5,0.5,0,0.6301525848326122,0.29291180758017493,0.7495592664157882,0.7929717341482048,0.5247983292934032,0.5541028911564626,0.7886487139465943,0.6187011874618764,0.750470523951187,0.5487259558996013,features
2,0,1,20,0.5,0.5,0,0.6343963553530751,0.29386844023323616,0.7575779575814625,0.7954312589233223,0.5321190736831131,0.551814058956916,0.79999419726401,0.6204269553011046,0.7454081632653061,0.5529642172961138,features
3,0,1,20,0.5,0.5,0,0.6343963553530751,0.29418731778425655,0.7548959230404626,0.7909790459393633,0.535807138947533,0.5503259637188209,0.796423156379831,0.6210164685348583,0.7409013605442176,0.5565341797638595,features
4,0,1,20,0.5,0.5,0,0.6312072892938496,0.29701166180758015,0.7551072563470924,0.7864438985470732,0.5340331534912816,0.5537131519274376,0.7874810482997618,0.6221313928985157,0.7485119047619048,0.554087008366565,features
5,0,1,20,0.5,0.5,0,0.6306080619448873,0.2947795189504373,0.7460769718350972,0.7939921423114701,0.5350854901347513,0.5497307256235828,0.7875416713488408,0.6210182109994851,0.7488480802784747,0.5494822210493393,features
6,0,1,20,0.5,0.5,0,0.6404008198588022,0.29423287172011664,0.7670843434998522,0.7981072498929642,0.5312899106002554,0.5485685941043084,0.7931315059305606,0.6180339958262452,0.7714681431433602,0.5546624540620846,features
7,0,1,20,0.5,0.5,0,0.6234624145785878,0.29455174927113703,0.7436264127829739,0.7912509448223735,0.5326761930825971,0.5535501700680272,0.7906189138799165,0.6219478161623366,0.7406037414965987,0.5513246246774572,features
8,0,1,20,0.5,0.5,0,0.6398633257403189,0.2960550291545189,0.7562041867777534,0.7932928109515411,0.5381789689055698,0.5547619047619048,0.8059541850624452,0.6251766441493904,0.7358418367346939,0.5513356204550786,features
9,0,1,20,0.5,0.5,0,0.6255125284738041,0.29172740524781343,0.7558766514456616,0.7874317628285883,0.5279015820887742,0.5495748299319728,0.7917588347102513,0.6179486644824437,0.7438350340136055,0.5450973492845415,features
0,0,1,20,0.5,0.75,0,0.6351351351351351,0.32088192419825073,0.7539979148406692,0.7905770307804443,0.5647776967930029,0.5694090136054422,0.7819335858222669,0.5218238740571051,0.8411569348732291,0.6512238824101069,features
1,0,1,20,0.5,0.75,0,0.6296689948375341,0.30448250728862974,0.7560804788451243,0.7709802537950945,0.550747084548105,0.5643601190476191,0.7731136993826907,0.5129831928505058,0.8404851049158707,0.6451500242954324,features
2,0,1,20,0.5,0.75,0,0.6361979957485575,0.3165998542274053,0.7665262997289712,0.7827006592776174,0.5580357142857142,0.5727838010204082,0.782606947879419,0.5192422399992556,0.849074021762716,0.6584365889212828,features
3,0,1,20,0.5,0.75,0,0.629916476841306,0.31322886297376096,0.7556619801993417,0.7795701822423193,0.5629555393586005,0.5638552295918368,0.7762831069885718,0.5196780832628929,0.8436476360455687,0.6389395043731778,features
4,0,1,20,0.5,0.75,0,0.6373576309794988,0.3152332361516035,0.7651759304982233,0.784181513190644,0.5553024781341107,0.5688244047619048,0.7866662040168431,0.5169802639102151,0.8378007420114659,0.6479288143828961,features
5,0,1,20,0.5,0.75,0,0.6310355299119345,0.3161443148688047,0.7524284839289979,0.7826654602413134,0.5564868804664723,0.5699139030612245,0.7768875123440164,0.5176451137690699,0.8407748242054784,0.6533801020408163,features
6,0,1,20,0.5,0.75,0,0.6211661099301549,0.3129555393586006,0.7503795664766888,0.774154044014608,0.5602223032069971,0.5682397959183674,0.7717427139623558,0.5186728473124125,0.8387812883549671,0.6544733965014577,features
7,0,1,20,0.5,0.75,0,0.6406012754327362,0.3169642857142857,0.7692640714309484,0.773512091309343,0.5611333819241983,0.5675223214285714,0.7814358434863631,0.5197378286392818,0.8442389075185616,0.6451348396501457,features
8,0,1,20,0.5,0.75,0,0.6356871678056188,0.31933309037900875,0.761626322102279,0.7760572413467208,0.5557580174927114,0.5703922193877551,0.7797287159000144,0.5183997977350794,0.8388787668459714,0.6427660349854227,features
9,0,1,20,0.5,0.75,0,0.6458618071374336,0.3107689504373178,0.7661908980947314,0.7837363879055731,0.5535714285714286,0.5711096938775511,0.7840827863068358,0.5171556219063614,0.8459833983900799,0.647731413994169,features
0,0,1,60,0.5,0.25,0,0.7245222929936306,0.2694515306122449,0.8087089771421274,0.7298680312415836,0.5035076530612245,0.5358563311688311,0.8406163794647655,0.49989833287734375,0.9383145817088114,0.7441751700680272,features
1,0,1,60,0.5,0.25,0,0.7033492822966507,0.2664753401360544,0.7923076923076923,0.7016736685187694,0.4973426870748299,0.5433441558441559,0.8277888844462216,0.4996323443467099,0.9304031354983202,0.7278486394557824,features
2,0,1,60,0.5,0.25,0,0.7272727272727273,0.27157738095238093,0.7987854251012145,0.7207887247594524,0.5003188775510204,0.5431209415584416,0.8318272830155828,0.5008561405087906,0.9441209406494961,0.7357568027210885,features
3,0,1,60,0.5,0.25,0,0.7320574162679426,0.26753826530612246,0.8120478842583702,0.7565123305569166,0.5044642857142857,0.5351461038961038,0.8513567829801554,0.5001687603245228,0.9302706588428039,0.7399234693877551,features
4,0,1,60,0.5,0.25,0,0.748006379585327,0.2695578231292517,0.824114973433199,0.7318716315531602,0.5061649659863945,0.5411018668831169,0.8486392718752815,0.502560666590876,0.9448233779694736,0.7513339710884354,features
5,0,1,60,0.5,0.25,0,0.7117834394904459,0.2729591836734694,0.7670263482739539,0.7361971451656343,0.5068027210884354,0.5457386363636363,0.8249758071610803,0.5044720948802037,0.9291522780438899,0.736702806122449,features
6,0,1,60,0.5,0.25,0,0.7416267942583732,0.26721938775510207,0.8338056680161944,0.7356213579075755,0.501594387755102,0.5366680194805195,0.853727422003284,0.49959317749741106,0.932922732362822,0.7312074829931973,features
7,0,1,60,0.5,0.25,0,0.6953748006379585,0.264562074829932,0.7836032388663967,0.7101707548448299,0.49787414965986393,0.5377333603896104,0.8261803145732786,0.49793203657727214,0.9298992161254199,0.7373990221088436,features
8,0,1,60,0.5,0.25,0,0.7288676236044657,0.26211734693877553,0.8079828436079637,0.7319124612118243,0.501062925170068,0.5337357954545454,0.8425925925925926,0.4981794172572491,0.9345169433438655,0.744765093537415,features
9,0,1,60,0.5,0.25,0,0.7384370015948963,0.2735969387755102,0.8039178029575571,0.7490200881920628,0.5070153061224489,0.5403612012987014,0.8450852741610122,0.5029694579102328,0.9323938010933347,0.7389349489795918,features
0,0,1,60,0.5,0.5,0,0.6159362549800796,0.29783163265306123,0.7522209185383841,0.7728885401111348,0.521549539170507,0.5861624788255223,0.7798591297115596,0.6261761698142123,0.7314872662257845,0.48792940930037704,features
1,0,1,60,0.5,0.5,0,0.6374501992031872,0.3067602040816326,0.7625623482562806,0.7975853066365973,0.5109735023041475,0.5897209674383588,0.7940099745331071,0.6200356903202737,0.756980211095196,0.5171152771959224,features
2,0,1,60,0.5,0.5,0,0.6578947368421053,0.29799107142857145,0.7854864433811802,0.8046251993620415,0.5095967741935484,0.5786867118388858,0.8059408267208779,0.6132532166778154,0.777511961722488,0.5123673369641112,features
3,0,1,60,0.5,0.5,0,0.6419457735247209,0.2965561224489796,0.7742974298447325,0.7886762360446571,0.5051440092165899,0.5764163372859026,0.8082427035143498,0.6111294228674129,0.7398395422188931,0.5181364334590142,features
4,0,1,60,0.5,0.5,0,0.6100478468899522,0.311702806122449,0.7511961722488039,0.7679915956126249,0.5255357142857142,0.5923030773574252,0.7804736042098153,0.6290154736838556,0.7226975588943407,0.5202922077922079,features
5,0,1,60,0.5,0.5,0,0.6374501992031872,0.30165816326530615,0.7705380997368929,0.7872324485214193,0.5172926267281106,0.5842273668360625,0.7931191219052323,0.6216688219124213,0.7545891364195085,0.5080339687194526,features
6,0,1,60,0.5,0.5,0,0.6414342629482072,0.30994897959183676,0.7705279411615316,0.794406942370402,0.5207085253456221,0.583403914925654,0.7918739635157546,0.6212706453206289,0.7665407003321855,0.5262009495880464,features
7,0,1,60,0.5,0.5,0,0.6507177033492823,0.29257015306122447,0.7830940988835726,0.7974481658692185,0.5015092165898618,0.5834803783173348,0.8138915829529512,0.6116621727511131,0.7535885167464115,0.519415060745706,features
8,0,1,60,0.5,0.5,0,0.6228070175438597,0.30357142857142855,0.7455917665493172,0.7942583732057416,0.5102649769585254,0.5906914643327688,0.7795204489507088,0.6211420929312614,0.7525770569321939,0.5044424661360145,features
9,0,1,60,0.5,0.5,0,0.6307814992025519,0.3067602040816326,0.7607655502392344,0.7863265908304674,0.5200806451612903,0.5816864295125165,0.7917381360777587,0.6220387277718105,0.7426159855341887,0.5079161429967881,features
0,0,1,60,0.5,0.75,0,0.6397449521785334,0.3125,0.7643701645417893,0.7803066194057808,0.5357142857142857,0.5695054945054945,0.7787690434881718,0.5391990821678322,0.8420653377630123,0.502796310832025,features
1,0,1,60,0.5,0.75,0,0.6461211477151966,0.32908163265306123,0.7804178203726598,0.7748710411803694,0.5577168367346939,0.5839972527472528,0.7886817639221164,0.5624828894710172,0.8337543503814506,0.513907967032967,features
2,0,1,60,0.5,0.75,0,0.6450584484590861,0.31600765306122447,0.7839798772293052,0.7789187967566671,0.5404974489795918,0.5671703296703297,0.7854808896216017,0.5402781566822132,0.8541482268248067,0.5111116562009419,features
3,0,1,60,0.5,0.75,0,0.6485911749069644,0.31505102040816324,0.7836557143473943,0.7777834843326217,0.5430484693877551,0.5773580586080587,0.7925716127843787,0.549058513038603,0.8326999376457818,0.5046114599686028,features
4,0,1,60,0.5,0.75,0,0.6602870813397129,0.3137755102040816,0.7785704058255605,0.8004212591609441,0.5341198979591837,0.582669413919414,0.7980651443289255,0.5477847059445142,0.8441422111480251,0.48577315541601257,features
5,0,1,60,0.5,0.75,0,0.6439957492029755,0.3121811224489796,0.7752794577022266,0.7840189043543414,0.5436862244897959,0.5741071428571428,0.7882566638197677,0.5464182439026917,0.8399561646363972,0.5114795918367346,features
6,0,1,60,0.5,0.75,0,0.6583421891604676,0.3070790816326531,0.7934687469135172,0.7771948935189188,0.5347576530612245,0.5782509157509157,0.796441760654756,0.5427610150459419,0.8386793279092816,0.5062058477237049,features
7,0,1,60,0.5,0.75,0,0.6450584484590861,0.3207908163265306,0.7870684410301114,0.7790698478880516,0.5408163265306123,0.5875,0.787202883065272,0.5523809523809524,0.8559129196908006,0.5070153061224489,features
8,0,1,60,0.5,0.75,0,0.6427432216905901,0.3083545918367347,0.7741461940330728,0.7909619712620463,0.5286989795918368,0.5879120879120878,0.7930432436887893,0.5459888059701492,0.8363206392462068,0.48746565934065933,features
9,0,1,60,0.5,0.75,0,0.63264221158958,0.31600765306122447,0.7654025527736867,0.772045126666282,0.5424107142857143,0.5741071428571429,0.7826571851513697,0.5491368011604518,0.8213528977482465,0.4869260204081633,features
0,0,1,120,0.5,0.25,0,0.614406779661017,0.24178004535147393,0.7547858123239182,0.7058727436085926,0.5146645021645022,0.48922902494331066,0.7751916095199678,0.5162861777374632,0.8606943000049523,0.5205885384456813,features
1,0,1,120,0.5,0.25,0,0.6170212765957447,0.23469387755102042,0.7454545454545455,0.74114531612049,0.494724025974026,0.48157596371882083,0.7773896475071451,0.5026334327978121,0.8779874213836478,0.5859230055658626,features
2,0,1,120,0.5,0.25,0,0.6127659574468085,0.24914965986394558,0.7335444881316442,0.7260416666666667,0.5166396103896104,0.4835600907029478,0.7769230769230769,0.513763377790027,0.844295634920635,0.5253555967841682,features
3,0,1,120,0.5,0.25,0,0.6085106382978723,0.23441043083900226,0.7331804281345566,0.7233333333333334,0.49656385281385285,0.47987528344671204,0.7665633475397133,0.5021305981304589,0.8666666666666667,0.5641233766233766,features
4,0,1,120,0.5,0.25,0,0.5872340425531914,0.24121315192743764,0.7283384301732926,0.73,0.5079545454545454,0.47505668934240364,0.7752007136485282,0.5061090160445804,0.8388888888888889,0.5651540919398061,features
5,0,1,120,0.5,0.25,0,0.6271186440677966,0.2457482993197279,0.7456115003973127,0.7316425712652128,0.4987824675324675,0.5028344671201814,0.7771739130434783,0.5123479101957875,0.8669836081810529,0.5843125128839415,features
6,0,1,120,0.5,0.25,0,0.5617021276595745,0.2256235827664399,0.7123636363636363,0.7260013240648793,0.500487012987013,0.46598639455782315,0.7654932637983485,0.49859114485184586,0.825685534591195,0.5538033395176253,features
7,0,1,120,0.5,0.25,0,0.6553191489361702,0.231859410430839,0.764671617882627,0.7260416666666667,0.48917748917748916,0.4861111111111111,0.7824175824175824,0.5015183854970731,0.8800099206349206,0.5808725005153577,features
8,0,1,120,0.5,0.25,0,0.5531914893617021,0.2227891156462585,0.6956094364351245,0.7091666666666667,0.5055465367965368,0.47590702947845803,0.746441011661366,0.5055093694825523,0.8553571428571429,0.5545119562976706,features
9,0,1,120,0.5,0.25,0,0.6042553191489362,0.23129251700680273,0.745449250036406,0.6927083333333333,0.49650974025974026,0.4909297052154195,0.7689879779663061,0.5065994105898008,0.8562003968253968,0.5611214182642754,features
0,0,1,120,0.5,0.5,0,0.5817409766454352,0.29931972789115646,0.7148836703631224,0.7824097703244622,0.5161770966368667,0.5657509157509157,0.769496485353124,0.5558041738962791,0.7731379731379731,0.7113711001642036,features
1,0,1,120,0.5,0.5,0,0.554140127388535,0.3018707482993197,0.711698154258984,0.7293103448275862,0.5227756492124308,0.5593101343101343,0.740733565801369,0.5558362965657798,0.760733269728772,0.720703338806787,features
2,0,1,120,0.5,0.5,0,0.5382978723404256,0.30272108843537415,0.6858774945878586,0.7491888027278226,0.5208143282855926,0.5631562881562882,0.7322682826057016,0.5562720619888075,0.7708247469890552,0.7281335522714834,features
3,0,1,120,0.5,0.5,0,0.5787234042553191,0.3116496598639456,0.7156327362749381,0.783058608058608,0.5382077479778629,0.5635225885225885,0.7537297982738765,0.5635276927178952,0.817979242979243,0.7290366721401205,features
4,0,1,120,0.5,0.5,0,0.5468085106382978,0.290391156462585,0.7141400902868793,0.7545787545787546,0.5126497597761965,0.5580586080586081,0.7584069850864741,0.5514020417916454,0.7577533577533577,0.713752052545156,features
5,0,1,120,0.5,0.5,0,0.554140127388535,0.3090986394557823,0.7057512502717982,0.7719012030623404,0.5210880009730584,0.5807387057387057,0.759676336788724,0.5634773425982766,0.7673687423687423,0.711343732895457,features
6,0,1,120,0.5,0.5,0,0.5881104033970276,0.30357142857142855,0.7078181092939768,0.7848111658456486,0.5204646354071641,0.5736263736263736,0.7511329015079751,0.5595234931849444,0.816591704147926,0.7272988505747127,features
7,0,1,120,0.5,0.5,0,0.5702127659574469,0.29889455782312924,0.7306208954137787,0.7510861793983391,0.5248738064830019,0.5595543345543346,0.7594716362891665,0.5573233830845772,0.77549571827632,0.7146004378763,features
8,0,1,120,0.5,0.5,0,0.5765957446808511,0.2976190476190476,0.6962829474297364,0.7870879120879121,0.5264854345314116,0.5583943833943834,0.7691269841269841,0.5570554908213032,0.7533577533577533,0.7241926655719759,features
9,0,1,120,0.5,0.5,0,0.4978723404255319,0.3010204081632653,0.6823940585408474,0.7154761904761905,0.5290245089095664,0.5650793650793651,0.7272394453964792,0.5602913459721708,0.7202380952380952,0.7268199233716475,features
0,0,1,120,0.5,0.75,0,0.5609065155807366,0.27721088435374147,0.7102893890675241,0.7341650046806951,0.546875,0.5204081632653061,0.7426960762381996,0.48858086709441484,0.7949367088607595,0.7023809523809523,features
1,0,1,120,0.5,0.75,0,0.5878186968838527,0.2619047619047619,0.7121006145956286,0.7672799055720623,0.5570436507936508,0.5051020408163266,0.7591508892713712,0.48558963845968894,0.8025316455696203,0.7128684807256236,features
2,0,1,120,0.5,0.75,0,0.5424929178470255,0.28401360544217685,0.6697179372379829,0.7641295942040782,0.5654761904761905,0.5068027210884354,0.7456729405088433,0.49036348840363486,0.7746835443037974,0.6947278911564625,features
3,0,1,120,0.5,0.75,0,0.5787234042553191,0.2619047619047619,0.7032660322849168,0.7530195700785088,0.5510912698412699,0.5017006802721089,0.7448009701578144,0.4826486606212216,0.8083756345177665,0.697562358276644,features
4,0,1,120,0.5,0.75,0,0.5957446808510638,0.2585034013605442,0.7301959983666804,0.7637198856676194,0.5322420634920635,0.5153061224489796,0.7765742546670382,0.4817013662979831,0.781012658227848,0.6825396825396826,features
5,0,1,120,0.5,0.75,0,0.5864022662889519,0.28656462585034015,0.7100492490536856,0.7953966380398063,0.5597718253968254,0.5221088435374149,0.7768780399927941,0.49435785112741104,0.8012658227848102,0.6991213151927438,features
6,0,1,120,0.5,0.75,0,0.5807365439093485,0.2687074829931973,0.7083397777687329,0.7674834140583662,0.5496031746031746,0.5178571428571428,0.7582226168926534,0.48860683476299066,0.8037974683544303,0.705640589569161,features
7,0,1,120,0.5,0.75,0,0.5991501416430595,0.28401360544217685,0.7270503479995116,0.7657739427734136,0.5587797619047619,0.5119047619047619,0.7657998150716597,0.48921660323808297,0.8063291139240507,0.7104591836734694,features
8,0,1,120,0.5,0.75,0,0.573049645390071,0.26445578231292516,0.6941297925473746,0.7518362250477418,0.5510912698412699,0.516156462585034,0.7458014163896517,0.4884691018625697,0.7868020304568528,0.7018140589569162,features
9,0,1,120,0.5,0.75,0,0.548936170212766,0.2695578231292517,0.6793793385055125,0.7584115965700287,0.5567956349206349,0.5059523809523809,0.7410149915610418,0.48724652964636006,0.7974683544303798,0.6689342403628118,features
0,1,0,2,0.5,0.25,0,0.544384797079665,0.315868434916054,0.7383670780818532,0.685643008149871,0.514019524246797,0.5600364655920211,0.749480858116579,0.5599830351535232,0.7326358052083226,0.6075447233275516,features
1,1,0,2,0.5,0.25,0,0.5487223534464247,0.3151326187040473,0.7443208631987955,0.6867433216753196,0.5142247693384057,0.5597192930526265,0.7581800309336866,0.5600729128941214,0.7358126802793896,0.6047480577783608,features
2,1,0,2,0.5,0.25,0,0.5511273351943311,0.31506104125151746,0.7462379917769608,0.6876395941192088,0.5143201495474222,0.5597192930526264,0.7609255201502076,0.5603567440384012,0.730513262737621,0.602200941594881,features
3,1,0,2,0.5,0.25,0,0.5498818982177367,0.31678462630843585,0.7381671924086037,0.6881985020856742,0.5160296143250689,0.5599129265795932,0.7536440829645545,0.5611424364937252,0.7309684697367875,0.6057833019954232,features
4,1,0,2,0.5,0.25,0,0.549862566569318,0.31449701092558235,0.7391350317427714,0.6899917990256985,0.5144387598933053,0.5573073017517463,0.7549272896472288,0.5593215777649949,0.732655928739697,0.602713705112695,features
0,1,0,2,0.5,0.5,0,0.4610908310070861,0.3048770013055727,0.6285752261683213,0.6749731509694945,0.5116929804030698,0.568034743034743,0.6588131061348004,0.559051422452395,0.7852458871349289,0.6470629944767876,features
1,1,0,2,0.5,0.5,0,0.4582134421301267,0.303889232460661,0.6224102400835676,0.6763036312706475,0.511608820676509,0.5684201600868267,0.6608124918110174,0.5591873497631825,0.7786970309801773,0.6423870616399352,features
2,1,0,2,0.5,0.5,0,0.46304487867726,0.30421992029134887,0.6277663273675637,0.6757921769228195,0.5109060562444981,0.56830237663571,0.6646638829021543,0.5588165727778834,0.7810608756690269,0.6429598392242071,features
3,1,0,2,0.5,0.5,0,0.4583735961691254,0.3032836872122586,0.6227760888040278,0.6726399490485246,0.510253664787509,0.568009768009768,0.6574283667765375,0.5585211198734895,0.7817869029285944,0.6437183825114859,features
4,1,0,2,0.5,0.5,0,0.46393523588653396,0.3042156256441971,0.6292594133244895,0.6790848703436354,0.5122911594814532,0.5666577249910583,0.6610328254703999,0.558479482848329,0.7859066845747524,0.6482388195031873,features
0,1,0,2,0.5,0.75,0,0.44446353160117386,0.31939290867862297,0.6229832468605487,0.6537168095960226,0.523397237682952,0.5470460911637383,0.6545535770729587,0.5789943776132875,0.6780879213741746,0.707597180286256,features
1,1,0,2,0.5,0.75,0,0.44401975520721493,0.3189892118463547,0.6214635103436439,0.6545279240477891,0.524316292173435,0.5482704560244667,0.6552650592452701,0.5797570418456737,0.6761381645606375,0.7093579856184898,features
2,1,0,2,0.5,0.75,0,0.44336759527013486,0.3185511578368721,0.6229196144341549,0.6537230979730042,0.5234659520373806,0.5479836562724263,0.6561280411764634,0.5793033165027834,0.6789202702186939,0.7098895113600996,features
3,1,0,2,0.5,0.75,0,0.4421078248919174,0.3190321583178726,0.6212361920642397,0.6541399296970891,0.5231910946196661,0.5470685978707369,0.6577521880425337,0.5790365526928005,0.675065802204876,0.705265439509137,features
4,1,0,2,0.5,0.75,0,0.4475620580066997,0.3191352298495156,0.6236872988970115,0.6557698011605964,0.5228990586133443,0.548298750170408,0.6607236859448568,0.5793775761772622,0.6751357245569184,0.7057444189797131,features
0,1,0,3,0.5,0.25,0,0.5908271064158722,0.2874450285164571,0.6792254209886167,0.6467807184106497,0.5104863152225603,0.5315055315055315,0.7521768919214293,0.5061836661401804,0.9014316156547098,0.885379847923402,features
1,1,0,3,0.5,0.25,0,0.5844875346260388,0.2869210815639387,0.6688997923778462,0.6419941951290179,0.5108281379551941,0.5307153164296021,0.7527453498782626,0.5061317898708495,0.8954596393645226,0.8799266935155436,features
2,1,0,3,0.5,0.25,0,0.584294273014237,0.28665051879337594,0.6642488483989482,0.6428818072248028,0.5112654173204372,0.53075826290112,0.7485609475220832,0.5062361767789838,0.8981785542944989,0.8850764991879975,features
