fold,classifier,splitter,window,overlap,repeat,score,score_balanced_arousal,score_balanced_valence,score_precision,score_recall,type
1,0,1,30,0,1,0.49504950495049505,0.669749139203148,0.7024703557312253,0.6981047937569677,0.746304163126593,raw
2,0,1,30,0,1,0.504950495049505,0.6913920314805706,0.7098814229249011,0.7039572778310283,0.7870858113848768,raw
3,0,1,30,0,1,0.472636815920398,0.6809831181727906,0.6946051057040288,0.6820953436807096,0.8089406266228146,raw
4,0,1,30,0,1,0.48258706467661694,0.7151785714285714,0.6438561438561439,0.6944444444444444,0.7350649350649351,raw
5,0,1,30,0,1,0.4504950495049505,0.6595911949685535,0.6843873517786562,0.6772826681246583,0.7588336192109777,raw
6,0,1,30,0,1,0.44554455445544555,0.6867191342843089,0.5854743083003953,0.6592289010321797,0.6960492778249787,raw
7,0,1,30,0,1,0.4405940594059406,0.6405312346286276,0.6271739130434782,0.6537048147592621,0.6957943925233645,raw
8,0,1,30,0,1,0.5621890547263682,0.7483118172790467,0.7097128041483846,0.731140350877193,0.7954388090704518,raw
9,0,1,30,0,1,0.5074626865671642,0.7151785714285714,0.6959540459540459,0.7188697318007663,0.7487012987012986,raw
0,0,1,60,0,1,0.4444444444444444,0.6716971796140524,0.6438526630164261,0.6551724137931034,0.7920104211897525,raw
1,0,1,60,0,1,0.45555555555555555,0.6904761904761905,0.6214534594325535,0.657948568088837,0.7942176870748299,raw
2,0,1,60,0,1,0.6,0.7886904761904762,0.6906421105027376,0.7524696048632218,0.7937925170068028,raw
3,0,1,60,0,1,0.4606741573033708,0.6461499493414387,0.6364329268292683,0.654074074074074,0.7160904255319149,raw
4,0,1,60,0,1,0.47191011235955055,0.6711324570273003,0.6502551020408163,0.6635220125786163,0.768189884649512,raw
5,0,1,60,0,1,0.4888888888888889,0.715239980207818,0.6520657043305127,0.6695355191256831,0.8443334780720799,raw
6,0,1,60,0,1,0.5444444444444444,0.7589285714285714,0.724987555998009,0.7911255411255411,0.7011054421768708,raw
7,0,1,60,0,1,0.5222222222222223,0.7321428571428572,0.6458437033349925,0.7053571428571428,0.7525510204081632,raw
8,0,1,60,0,1,0.4606741573033708,0.6448834853090173,0.6867378048780488,0.6635338345864662,0.7892287234042553,raw
9,0,1,60,0,1,0.4044943820224719,0.6354903943377148,0.6696428571428572,0.6603448275862069,0.7484472049689441,raw
0,2,1,6,0,1,0.36429872495446264,0.554827655043918,0.5964013377926421,0.5883219816477321,0.8184982236057909,raw
1,2,1,6,0,1,0.37158469945355194,0.5849281699561732,0.5825652173913043,0.5950239388975456,0.7849365472704062,raw
2,2,1,6,0,1,0.3970856102003643,0.5624357323270138,0.6315016722408027,0.603444046509346,0.8270992542787992,raw
3,2,1,6,0,1,0.37192342752962626,0.5610503296864479,0.5965343383584589,0.590897204447427,0.8026000823030957,raw
4,2,1,6,0,1,0.37374658158614404,0.5572307025729902,0.584897219187539,0.5802728405141733,0.863376187522823,raw
5,2,1,6,0,1,0.34790528233151186,0.5490684056428001,0.581628762541806,0.584430051456083,0.7607740912615292,raw
6,2,1,6,0,1,0.3888888888888889,0.5853574530534008,0.5786488294314381,0.5905721979933748,0.8229735271861878,raw
7,2,1,6,0,1,0.38342440801457195,0.5549582197729791,0.6143210702341138,0.5936455722639933,0.837599135864511,raw
8,2,1,6,0,1,0.37465815861440294,0.5838366968684787,0.5752596314907873,0.5876767998148844,0.8342215692070503,raw
9,2,1,6,0,1,0.37192342752962626,0.5681042527662978,0.5660049195380727,0.5777736960074962,0.8535557577830202,raw
0,2,1,10,0,1,0.3523076923076923,0.5173539910382016,0.5756699496106276,0.5658073010090174,0.8734512835761721,raw
1,2,1,10,0,1,0.35846153846153844,0.5271649841881844,0.536436860589403,0.5538297909744563,0.9286537859695936,raw
2,2,1,10,0,1,0.34923076923076923,0.5157643327223863,0.5731504809894641,0.5649077868852459,0.879218757721006,raw
3,2,1,10,0,1,0.37442218798151,0.530816046631236,0.5905749942577138,0.5716150081566068,0.928768450872223,raw
4,2,1,10,0,1,0.3359013867488444,0.5439359028068705,0.5805084745762712,0.5798188111940735,0.8270913067249863,raw
5,2,1,10,0,1,0.33384615384615385,0.5155692260955419,0.5643991449076196,0.561330761812922,0.8720884131232035,raw
6,2,1,10,0,1,0.36153846153846153,0.5262200738834389,0.5700488624217438,0.5668064876957495,0.8719754245523876,raw
7,2,1,10,0,1,0.3676923076923077,0.5275068612833687,0.55111467399603,0.557998762506275,0.9370377691027985,raw
8,2,1,10,0,1,0.3420647149460709,0.5337400232394232,0.5646485720848327,0.5664129252757495,0.8821173566588805,raw
9,2,1,10,0,1,0.3559322033898305,0.546711353162966,0.5943502824858757,0.5839952101450698,0.8555014331394868,raw
0,2,1,20,0,1,0.321656050955414,0.5070368110636567,0.539872408293461,0.5496400959744068,0.9004784688995215,raw
1,2,1,20,0,1,0.31528662420382164,0.5071230869423641,0.5072588230482967,0.5406388361796332,0.9063446769534278,raw
2,2,1,20,0,1,0.36942675159235666,0.5472158905893846,0.5602789023841656,0.5694019657332898,0.8793243148030719,raw
3,2,1,20,0,1,0.3610223642172524,0.5101351351351351,0.5677704648292884,0.5574824157167111,0.9558823529411764,raw
4,2,1,20,0,1,0.3514376996805112,0.5106809625143232,0.5347376657606457,0.5473913947204323,0.9617386963343317,raw
5,2,1,20,0,1,0.33121019108280253,0.5043319097010373,0.5202224675908886,0.5418219875586496,0.9412014885699096,raw
6,2,1,20,0,1,0.3248407643312102,0.504111038749593,0.534085797243692,0.548240694181204,0.9091805819770309,raw
7,2,1,20,0,1,0.3535031847133758,0.5067567567567568,0.5232077863656811,0.5445723538284092,0.9707602339181287,raw
